sent_id,subject,relation,object,high_fidelity(sim>=90),correctness_%,correctness,completeness_of_sentence,minimality,accuracy_%
346,Akron,is,Ohio,False,70.0,0.7,0.81,0.912,80.7
346,Washington,is are known as,"Washington, D.C. and its people",False,89.5,0.895,0.81,0.706,80.4
346,its people,is are known as,"Washington, D.C. and its people",True,100.0,1.0,0.81,0.676,82.9
346,Washington,known as,Americans,False,76.6,0.766,0.81,0.882,81.9
346,its people,known as,Americans,True,100.0,1.0,0.81,0.853,88.8
346,Washington,is,D.C.,False,56.0,0.56,0.81,0.912,76.1
346,Native Americans,are,one ethnic group in that country,True,91.8,0.918,0.81,0.735,82.1
346,Akron Summit County,located,Summit County,False,68.3,0.683,0.81,0.824,77.2
346,Akron Ohio,located,Ohio,False,80.0,0.8,0.81,0.882,83.1
346,Akron Ohio,"located, located within",the United States,False,73.2,0.732,0.81,0.765,76.9
346,Akron Ohio,The capital of,The capital,False,86.4,0.864,0.81,0.794,82.3
346,Washington D.C.,known,D.C.,False,64.5,0.645,0.81,0.882,77.9
346,Washington D.C.,"known, known as",Americans,False,71.9,0.719,0.81,0.824,78.4
346,Native Americans,"are one ethnic group, one ethnic group in",that country,False,85.7,0.857,0.81,0.647,77.1
347,The inhabitants,are known as,The inhabitants of the United States,True,100.0,1.0,0.895,0.718,87.1
347,The inhabitants,known as,Americans and Native Americans,True,100.0,1.0,0.895,0.795,89.7
347,The inhabitants,are,are one of the ethnic groups there,True,93.0,0.93,0.895,0.744,85.6
347,The inhabitants,are,one of the ethnic groups there,True,93.0,0.93,0.895,0.769,86.5
347,Akron,is in,Summit County,False,86.4,0.864,0.895,0.872,87.7
347,Akron,is located in,"Akron, Ohio which is in Summit County",True,93.8,0.938,0.895,0.718,85.0
347,Akron,located in,the United States,True,90.3,0.903,0.895,0.846,88.1
347,Akron,is,Washington DC,False,74.3,0.743,0.895,0.897,84.5
347,the capital,is,Washington DC,True,94.3,0.943,0.895,0.872,90.3
347,the capital,is located in,"Akron, Ohio which is in Summit County",True,100.0,1.0,0.895,0.692,86.2
347,Akron,is,Ohio,False,70.0,0.7,0.895,0.923,83.9
347,The inhabitants,"known, The inhabitants of",the United States,True,90.1,0.901,0.895,0.769,85.5
347,The inhabitants,"known, known as",Americans Native Americans,True,92.1,0.921,0.895,0.795,87.0
347,The inhabitants,"are one, one of",the ethnic groups,True,94.1,0.941,0.895,0.769,86.8
347,Akron Ohio,the ethnic groups there,Ohio,False,78.6,0.786,0.895,0.821,83.4
347,Akron Ohio,"is, is in",Summit County,False,82.8,0.828,0.895,0.821,84.8
347,Akron Ohio,"located, located within",the United States,False,83.1,0.831,0.895,0.795,84.0
347,Akron Ohio,Washington DC,the capital,False,85.7,0.857,0.895,0.846,86.6
348,The inhabitants,are known as,The inhabitants of the United States,True,100.0,1.0,0.895,0.694,86.3
348,The inhabitants,known as,Americans,True,100.0,1.0,0.895,0.861,91.9
348,The inhabitants,include,the ethnic group of African Americans,True,100.0,1.0,0.895,0.75,88.2
348,The country,is led by,the President,True,100.0,1.0,0.895,0.806,90.0
348,The country,is,"the location of Angola, part of Steuben County, Indiana",True,93.2,0.932,0.895,0.667,83.1
348,Angola,is,"part of Steuben County, Indiana",False,77.6,0.776,0.895,0.806,82.6
348,The inhabitants,"known, The inhabitants of",the United States,True,90.1,0.901,0.895,0.75,84.9
348,The inhabitants,"known, known as",Americans,True,90.7,0.907,0.895,0.833,87.8
348,The inhabitants,known include,the ethnic group,True,100.0,1.0,0.895,0.806,90.0
348,The inhabitants,the ethnic group of,African Americans,True,100.0,1.0,0.895,0.778,89.1
348,The country,led by,the President,True,100.0,1.0,0.895,0.833,90.9
348,The country,"the location, the location of",Angola,False,73.0,0.73,0.895,0.778,80.1
348,The country,part of,part,True,100.0,1.0,0.895,0.861,91.9
349,Indiana,is in,Steuben County of the U.S.A.,True,100.0,1.0,0.923,0.667,86.3
349,The country,is led by,a president,True,100.0,1.0,0.923,0.708,87.7
349,The country,are,African Americans,False,82.1,0.821,0.923,0.792,84.5
349,Angola is,is,Angola,False,36.4,0.364,0.923,0.833,70.7
349,Indiana,"is, is in",Steuben County,True,93.3,0.933,0.923,0.75,86.9
349,Indiana,Steuben County of,the U.S.A.,True,100.0,1.0,0.923,0.75,89.1
349,The country,led by,a president,True,100.0,1.0,0.923,0.75,89.1
349,The country,by among,the ethnic groups,True,100.0,1.0,0.923,0.708,87.7
350,The United States,uses,the English language,False,87.0,0.87,0.917,0.821,86.9
350,The United States,has,the capital of Washington DC,True,96.6,0.966,0.917,0.769,88.4
350,The United States,includes,the Asian Americans,True,100.0,1.0,0.917,0.821,91.3
350,The United States,includes in,its ethnic groups,True,92.0,0.92,0.917,0.795,87.7
350,The city,is located in,The city of Albany,True,100.0,1.0,0.917,0.769,89.5
350,The city,located in,the country,True,100.0,1.0,0.917,0.846,92.1
350,The city,is,part of Benton County in Oregon,True,91.1,0.911,0.917,0.769,86.6
350,The United States,uses,the English language,False,87.0,0.87,0.917,0.821,86.9
350,The United States,uses has,the capital,True,100.0,1.0,0.917,0.821,91.3
350,The United States,the capital of,Washington DC,True,96.3,0.963,0.917,0.795,89.2
350,The United States,has includes,the Asian Americans,True,100.0,1.0,0.917,0.795,90.4
350,The United States,includes among,its ethnic groups,True,92.5,0.925,0.917,0.795,87.9
350,The city,"located, The city of",Albany,False,80.0,0.8,0.917,0.821,84.6
350,The city,"located, located within",the country,False,87.3,0.873,0.917,0.821,87.0
350,The city,"part, part of",Benton County,True,90.9,0.909,0.917,0.821,88.2
350,The city,Benton County in,Oregon,False,87.7,0.877,0.917,0.846,88.0
351,The city,is,part of Benton County,False,88.1,0.881,0.889,0.774,84.8
351,there,is In,the capital,False,78.9,0.789,0.889,0.839,83.9
351,there,is In,the U.S.A. Washington D.C.,True,100.0,1.0,0.889,0.774,88.8
351,there,is,an ethnic group of Asian Americans and,True,100.0,1.0,0.889,0.71,86.6
351,there,is spoken,English,False,82.1,0.821,0.889,0.871,86.0
351,English,is,an ethnic group of Asian Americans and,True,100.0,1.0,0.889,0.71,86.6
351,The city,"is, The city of",Albany,True,90.0,0.9,0.889,0.774,85.4
351,The city,"is part, part of",Benton County,False,80.0,0.8,0.889,0.742,81.0
351,The city,is,Oregon,True,100.0,1.0,0.889,0.871,92.0
351,The city,is In,the U.S.A. Washington D.C.,True,100.0,1.0,0.889,0.742,87.7
351,The city,"is the capital is an ethnic group, an ethnic group of",Asian Americans,False,86.0,0.86,0.889,0.516,75.5
352,The Asian Americans,are,an ethnic group in the US where the capital city is Washington DC and English,True,100.0,1.0,0.882,0.406,76.3
352,The Asian Americans,is,the spoken language,False,86.6,0.866,0.882,0.781,84.3
352,the capital city,is,Washington DC and English,True,100.0,1.0,0.882,0.75,87.7
352,the capital city,is,English,True,100.0,1.0,0.882,0.844,90.9
352,the capital city,is,the spoken language,False,85.2,0.852,0.882,0.781,83.8
352,the capital city,are,an ethnic group in the US where the capital city is Washington DC and English,True,100.0,1.0,0.882,0.406,76.3
352,The country,is,the location of Albany in Oregon,True,91.1,0.911,0.882,0.719,83.7
352,The Asian Americans,"are an ethnic group, an ethnic group in",the US,True,92.8,0.928,0.882,0.594,80.1
352,The Asian Americans,is,the capital city,True,100.0,1.0,0.882,0.781,88.8
352,The country,"is Washington DC the spoken language is the location, the location of",Albany,False,85.0,0.85,0.882,0.531,75.4
352,The country,the location in,Oregon,False,86.8,0.868,0.882,0.812,85.4
353,Albany,is,"a city in Oregon, U.S. where English is the language spoken and Asian Americans are an ethnic group and the capital",True,100.0,1.0,0.933,0.115,68.3
353,English,is,the language,True,100.0,1.0,0.933,0.846,92.6
353,English,are,an ethnic group,True,100.0,1.0,0.933,0.808,91.4
353,Asian Americans,are,an ethnic group,True,100.0,1.0,0.933,0.769,90.1
353,Asian Americans,is,the language,True,100.0,1.0,0.933,0.808,91.4
353,Albany,is,Washington DC,True,93.0,0.93,0.933,0.846,90.3
353,English,is,Washington DC,True,93.3,0.933,0.933,0.846,90.4
353,Asian Americans,is,Washington DC,True,95.1,0.951,0.933,0.808,89.7
353,English,is,"a city in Oregon, U.S. where English is the language spoken and Asian Americans are an ethnic group and the capital",True,100.0,1.0,0.933,0.115,68.3
353,Asian Americans,is,"a city in Oregon, U.S. where English is the language spoken and Asian Americans are an ethnic group and the capital",True,100.0,1.0,0.933,0.077,67.0
353,Oregon,is,U.S. where English is the language spoken and Asian Americans are an ethnic group and the capital,True,96.2,0.962,0.933,0.269,72.1
353,Albany,"is a city, a city in",Oregon,False,74.5,0.745,0.933,0.692,79.0
353,Albany,is,U.S. the capital,True,100.0,1.0,0.933,0.808,91.4
354,Auburn,is,"part of Lee County, which has Opelika as the county seat",True,96.1,0.961,0.867,0.519,78.2
354,Lee County,has,Opelika as the county seat,True,92.1,0.921,0.867,0.704,83.1
354,Auburn,is,Alabama,False,69.2,0.692,0.867,0.889,81.6
354,Auburn,located in,"the US, where Native Americans are an ethnic group",True,95.4,0.954,0.867,0.556,79.2
354,Native Americans,are,an ethnic group,True,90.9,0.909,0.867,0.778,85.1
354,Auburn Alabama,is,Alabama,False,69.2,0.692,0.867,0.852,80.4
354,Auburn Alabama,"is part, part of",Lee County,False,80.0,0.8,0.867,0.704,79.0
354,Auburn Alabama,has,Opelika,False,81.8,0.818,0.867,0.852,84.6
354,Auburn Alabama,Opelika as,the county seat,False,81.2,0.812,0.867,0.741,80.7
354,Auburn,"located, located in",the US,False,77.8,0.778,0.867,0.778,80.8
355,Native Americans,are,an ethnic group within the United States,True,93.9,0.939,0.824,0.677,81.3
355,This country,is located,Auburn,False,84.6,0.846,0.824,0.839,83.6
355,Auburn,is,"part of Lee County (Alabama), where the Opelika is the county seat",True,95.8,0.958,0.824,0.548,77.7
355,the Opelika,is,the county seat,False,89.4,0.894,0.824,0.806,84.1
355,Lee County,is,Alabama,False,76.5,0.765,0.824,0.871,82.0
355,Native Americans,"are an ethnic group, an ethnic group within",the United States,False,88.5,0.885,0.824,0.581,76.3
355,Auburn,"is located is part, part of",Lee County,False,80.0,0.8,0.824,0.71,77.8
355,Auburn,is,Alabama,False,69.2,0.692,0.824,0.903,80.6
356,Native Americans,are,"one of the ethnic groups in the United States of America which is where Auburn, Alabama is located",True,96.2,0.962,0.882,0.4,74.8
356,the ethnic groups,is located,Auburn,False,87.1,0.871,0.882,0.829,86.1
356,the ethnic groups,is located,Alabama,False,87.5,0.875,0.882,0.829,86.2
356,Auburn,is located,Alabama,False,81.0,0.81,0.882,0.886,85.9
356,Alabama,is located,Auburn,False,81.0,0.81,0.882,0.886,85.9
356,Auburn,is,part of Lee County in Alabama and,True,100.0,1.0,0.882,0.743,87.5
356,Auburn,is,Opelika,False,69.2,0.692,0.882,0.914,82.9
356,their county seat,is,Opelika,False,83.3,0.833,0.882,0.857,85.7
356,their county seat,is,part of Lee County in Alabama and,True,100.0,1.0,0.882,0.686,85.6
356,Native Americans,"are one, one of",the ethnic groups,True,94.7,0.947,0.882,0.743,85.7
356,Native Americans,the ethnic groups in,the United States of America,True,100.0,1.0,0.882,0.686,85.6
356,Auburn,"is located is part, part of",Lee County,False,80.0,0.8,0.882,0.743,80.8
356,Auburn,Lee County in,Alabama,True,100.0,1.0,0.882,0.857,91.3
356,Auburn,Opelika,their county seat,False,85.7,0.857,0.882,0.857,86.5
357,U.S.,is led by,the Albuquerque City Council,True,100.0,1.0,0.905,0.795,90.0
357,U.S.,Albuquerque in,Albuquerque in New Mexico,False,86.8,0.868,0.905,0.821,86.5
357,U.S.,is,the official language,False,81.6,0.816,0.905,0.872,86.4
357,The leader,is,Barack Obama and Native Americans,True,100.0,1.0,0.905,0.795,90.0
357,The leader,is,Native Americans,True,100.0,1.0,0.905,0.872,92.6
357,The leader,are,one of the ethnic groups in the country,True,90.5,0.905,0.905,0.718,84.3
357,U.S.,are,one of the ethnic groups in the country,True,90.0,0.9,0.905,0.744,85.0
357,U.S.,is,Barack Obama and Native Americans,True,100.0,1.0,0.905,0.821,90.9
357,U.S.,is,Native Americans,True,100.0,1.0,0.905,0.897,93.4
357,U.S.,Albuquerque in led by,the Albuquerque City Council English,True,100.0,1.0,0.905,0.744,88.3
357,The leader,"the official language, The leader of",the United States,False,87.8,0.878,0.905,0.718,83.4
357,The leader,"is Barack Obama one, one of",the ethnic groups,True,94.9,0.949,0.905,0.718,85.7
357,The leader,the ethnic groups in,the country,False,87.1,0.871,0.905,0.795,85.7
358,Native Americans,are,"an ethnic group in the United States, where Barack Obama",True,95.9,0.959,0.87,0.649,82.6
358,Native Americans,is,the leader,False,86.8,0.868,0.87,0.865,86.8
358,the United States,is,where Barack Obama,False,80.0,0.8,0.87,0.811,82.7
358,English,speaking,America,False,80.0,0.8,0.87,0.919,86.3
358,English,is located,"where Albuquerque, in New Mexico, is located",True,91.7,0.917,0.87,0.73,83.9
358,Albuquerque,is located,"Albuquerque, in New Mexico,",True,91.3,0.913,0.87,0.811,86.5
358,The Albuquerque City Council,has,a leadership role in Albuquerque,True,100.0,1.0,0.87,0.73,86.7
358,Native Americans,"are an ethnic group, an ethnic group in",the United States,False,87.7,0.877,0.87,0.649,79.9
358,Native Americans,is,where Barack Obama,True,91.4,0.914,0.87,0.838,87.4
358,English,"the leader, English speaking",America,False,71.4,0.714,0.87,0.838,80.7
358,Albuquerque,"is, Albuquerque in",New Mexico,False,76.6,0.766,0.87,0.838,82.5
358,The Albuquerque City Council,located has,a leadership role,True,92.6,0.926,0.87,0.757,85.1
358,The Albuquerque City Council,a leadership role in,Albuquerque,True,100.0,1.0,0.87,0.757,87.6
359,The Albuquerque City Council,has,"a leadership role in Albuquerque, New Mexico, in the United States",True,96.0,0.96,0.905,0.543,80.3
359,Albuquerque,is,New Mexico,False,83.7,0.837,0.905,0.886,87.6
359,The leader,is,Barack Obama,False,87.0,0.87,0.905,0.857,87.7
359,Native Americans,is,Barack Obama,False,66.7,0.667,0.905,0.857,81.0
359,The Albuquerque City Council,has,a leadership role,True,100.0,1.0,0.905,0.771,89.2
359,The Albuquerque City Council,a leadership role in,Albuquerque,True,100.0,1.0,0.905,0.743,88.3
359,The Albuquerque City Council,a leadership role in,New Mexico,True,93.8,0.938,0.905,0.714,85.2
359,The Albuquerque City Council,is,the United States,True,91.6,0.916,0.905,0.771,86.4
359,The Albuquerque City Council,The leader of,this English speaking country,True,93.8,0.938,0.905,0.686,84.3
359,The Albuquerque City Council,"is Barack Obama, one of",the ethnic groups,True,94.4,0.944,0.905,0.657,83.5
360,English,is,the language spoken in the United States where the inhabitants are known as Americans and include the ethnic group of Native Americans,True,100.0,1.0,0.895,0.314,73.6
360,the language,spoken in in,the United States where the inhabitants are known as Americans and include the ethnic group of Native Americans,True,100.0,1.0,0.895,0.343,74.6
360,the language,spoken in,the United States where the inhabitants are known as Americans and include the ethnic group of Native Americans,True,100.0,1.0,0.895,0.371,75.5
360,the inhabitants,known as,Americans,True,100.0,1.0,0.895,0.857,91.7
360,the inhabitants,include,the ethnic group of Native Americans,True,100.0,1.0,0.895,0.743,87.9
360,the United States,are known as,the inhabitants,True,100.0,1.0,0.895,0.771,88.9
360,The country,is,"the location of Angola, a city in Indiana",True,91.7,0.917,0.895,0.686,83.3
360,Angola,is,a city in Indiana,False,61.5,0.615,0.895,0.829,78.0
360,English,"is the language, the language spoken, spoken in",the United States,False,83.9,0.839,0.895,0.657,79.7
360,the inhabitants,"known, known as",Americans,True,90.7,0.907,0.895,0.829,87.7
360,the inhabitants,known include,the ethnic group,True,100.0,1.0,0.895,0.8,89.8
360,the inhabitants,the ethnic group of,Native Americans,True,100.0,1.0,0.895,0.771,88.9
360,The country,"is the location, the location of",Angola,False,75.4,0.754,0.895,0.743,79.7
360,The country,a city in,a city,True,100.0,1.0,0.895,0.8,89.8
361,Indiana,is,"part of the English speaking, United States",True,93.1,0.931,0.75,0.526,73.6
361,the English speaking,is,United States,False,72.4,0.724,0.75,0.684,71.9
361,The U.S.,is,home to Native Americans and Americans,True,100.0,1.0,0.75,0.526,75.9
361,Indiana,"is part, part of",the English speaking,False,80.0,0.8,0.75,0.579,71.0
361,The U.S.,"is home, home to",Native Americans Americans,True,92.3,0.923,0.75,0.526,73.3
362,Angola,is in,Indiana which is in the US where English is spoken,True,100.0,1.0,0.909,0.48,79.6
362,Indiana,is in,the US where English is spoken,True,100.0,1.0,0.909,0.64,85.0
362,the inhabitants,are,an ethnic group,True,90.6,0.906,0.909,0.76,85.8
362,the inhabitants,is in,Indiana which is in the US where English is spoken,True,100.0,1.0,0.909,0.44,78.3
362,Americans,are,an ethnic group,False,88.5,0.885,0.909,0.8,86.5
362,Native Americans,are,an ethnic group,True,90.9,0.909,0.909,0.76,85.9
362,the US,is spoken,English,True,100.0,1.0,0.909,0.8,90.3
362,Angola,"is, is in",Indiana,True,90.9,0.909,0.909,0.8,87.3
362,Angola,"is, is in",the US,True,90.5,0.905,0.909,0.76,85.8
362,English,spoken,the inhabitants,True,100.0,1.0,0.909,0.84,91.6
363,Georgia,are to found in,"the United States, where the leader is the president",True,92.1,0.921,0.867,0.517,76.8
363,the leader,is,the president,False,72.2,0.722,0.867,0.828,80.6
363,Asian Americans,are,an ethnic group,True,100.0,1.0,0.867,0.793,88.7
363,Asian Americans,is found in,Georgia,True,100.0,1.0,0.867,0.793,88.7
363,Asian Americans,are referred as,the inhabitants,True,100.0,1.0,0.867,0.759,87.5
363,the inhabitants,are to referred as,Americans,True,100.0,1.0,0.867,0.759,87.5
363,the inhabitants,are,an ethnic group,True,100.0,1.0,0.867,0.793,88.7
363,Georgia,"found, found in",the United States,False,79.4,0.794,0.867,0.759,80.7
363,Georgia,is,the leader,True,100.0,1.0,0.867,0.862,91.0
363,the inhabitants,"is the president are an ethnic group, are referred, referred to, referred as",Americans,False,77.7,0.777,0.867,0.448,69.7
364,The president,is,the leader of the United States where Asian Americans are an ethnic group,True,96.2,0.962,0.846,0.429,74.6
364,Asian Americans,are,an ethnic group,True,90.6,0.906,0.846,0.786,84.6
364,Georgia,is in,"the United States, where the inhabitants, are Americans",True,100.0,1.0,0.846,0.607,81.8
364,the inhabitants,are,Americans,False,73.9,0.739,0.846,0.857,81.4
364,The president,"is the leader, the leader of",the United States,True,90.9,0.909,0.846,0.607,78.7
364,Asian Americans,are an ethnic group,Albany,False,81.7,0.817,0.846,0.75,80.4
364,Georgia,"is, is in",the United States,True,93.9,0.939,0.846,0.75,84.5
364,Georgia,are,the inhabitants,False,71.4,0.714,0.846,0.857,80.6
365,Seattle,is,the largest city of Washington State and Olympia,True,100.0,1.0,0.929,0.6,84.3
365,Seattle,is,the capital,False,77.8,0.778,0.929,0.84,84.9
365,Seattle,located is in,the state,True,100.0,1.0,0.929,0.76,89.6
365,Seattle,is,"Auburn, part of King County, U.S.",True,100.0,1.0,0.929,0.68,87.0
365,Auburn,is,"part of King County, U.S.",False,88.9,0.889,0.929,0.72,84.6
365,King County,is,U.S.,False,77.4,0.774,0.929,0.84,84.8
365,Seattle,"is the largest city, the largest city of",Washington State Olympia,True,94.8,0.948,0.929,0.52,79.9
365,Seattle,"the capital, located Also located, located in",the state,False,78.6,0.786,0.929,0.6,77.2
365,Seattle,Auburn,part,False,77.4,0.774,0.929,0.88,86.1
365,Seattle,part of,King County,False,85.1,0.851,0.929,0.8,86.0
366,Auburn,is,"part of King County, Washington, United States",True,93.3,0.933,0.833,0.571,77.9
366,Washington,is,United States,False,85.1,0.851,0.833,0.81,83.1
366,Olympia,is,the capital of Washington and,True,100.0,1.0,0.833,0.667,83.3
366,Olympia,is,Seattle,False,71.4,0.714,0.833,0.857,80.1
366,its largest city,is,Seattle,False,82.6,0.826,0.833,0.762,80.7
366,its largest city,is,the capital of Washington and,True,100.0,1.0,0.833,0.571,80.1
366,Auburn,"is part, part of",King County,False,77.2,0.772,0.833,0.667,75.7
366,Olympia,"is the capital, the capital of",Washington,False,88.9,0.889,0.833,0.619,78.0
366,Olympia,Seattle,its largest city,False,85.7,0.857,0.833,0.762,81.7
367,Auburn,is in,"King County, Washington State, whose largest city is Seattle and",True,100.0,1.0,0.833,0.409,74.7
367,Auburn,is,Olympia,False,69.2,0.692,0.833,0.864,79.6
367,whose largest city,is,Seattle and,True,100.0,1.0,0.833,0.727,85.3
367,whose capital,is,Olympia,False,80.0,0.8,0.833,0.818,81.7
367,King County,is,"Washington State, whose largest city is Seattle and",True,94.1,0.941,0.833,0.5,75.8
367,Washington,is in,the US,True,93.0,0.93,0.833,0.773,84.5
367,Auburn,"is, is in",King County,False,75.6,0.756,0.833,0.727,77.2
367,Auburn,is,Washington State,False,87.0,0.87,0.833,0.818,84.0
367,Auburn,is Seattle,whose capital,True,100.0,1.0,0.833,0.773,86.9
367,Washington,"is Olympia is, is in",the US,False,72.7,0.727,0.833,0.636,73.2
368,Bananaman,shown on,the BBC,True,91.7,0.917,0.889,0.833,88.0
368,Bananaman,airing on,first airing on 3 October 1983 and the final broadcast being 15 April 1986,True,96.9,0.969,0.889,0.433,76.4
368,Bananaman,shown to airing on,3 October 1983,True,96.4,0.964,0.889,0.733,86.2
368,Bananaman,being,15 April 1986,True,90.6,0.906,0.889,0.833,87.6
368,the final broadcast,being,15 April 1986,True,93.2,0.932,0.889,0.767,86.3
368,the final broadcast,airing on,3 October 1983,True,100.0,1.0,0.889,0.733,87.4
368,It,was created by,John Geering,True,100.0,1.0,0.889,0.8,89.6
368,Bananaman,"shown, shown on",the BBC,False,80.0,0.8,0.889,0.8,83.0
368,Bananaman,"airing first airing, airing on",3 October 1983,True,90.9,0.909,0.889,0.7,83.3
368,Bananaman,15 April 1986,the final broadcast,True,93.8,0.938,0.889,0.767,86.5
368,It,created by,John Geering starred Tim Brooke-Taylor,False,84.4,0.844,0.889,0.733,82.2
369,The BBC,was broadcast on,the last episode,True,100.0,1.0,0.905,0.75,88.5
369,the last episode,began to broadcast on,"April 15th, 1986",True,92.2,0.922,0.905,0.688,83.8
369,The BBC,airing,"Bananaman October 3rd, 1983",True,100.0,1.0,0.905,0.781,89.5
369,The BBC,on,"April 15th, 1986",False,89.8,0.898,0.905,0.812,87.2
369,John Geering,is,one of the creators of Bananaman which also starred Tim Brooke-Taylor,True,90.7,0.907,0.905,0.562,79.1
369,the creators,starred,Tim Brooke-Taylor,False,77.4,0.774,0.905,0.844,84.1
369,The BBC,"began, began airing",Bananaman,False,89.6,0.896,0.905,0.812,87.1
369,The BBC,began,"October 3rd, 1983",True,100.0,1.0,0.905,0.812,90.6
369,the last episode,"began broadcast, broadcast on","April 15th, 1986",False,85.5,0.855,0.905,0.688,81.6
369,John Geering,"is one, one of",the creators,True,93.3,0.933,0.905,0.75,86.3
369,John Geering,the creators of,Bananaman,True,100.0,1.0,0.905,0.812,90.6
369,John Geering,"starred, starred also starred",Tim Brooke-Taylor,False,71.6,0.716,0.905,0.75,79.0
370,Bananaman,was created by,John Geering,False,87.9,0.879,0.864,0.833,85.9
370,The TV character,was created,Bananaman,True,100.0,1.0,0.864,0.833,89.9
370,The programme,was broadcast by,the BBC,True,100.0,1.0,0.864,0.806,89.0
370,The programme,starred,Tim Brooke-Taylor,False,78.1,0.781,0.864,0.861,83.5
370,It,aired on,the 10th March 1983,True,100.0,1.0,0.864,0.806,89.0
370,It,aired to shown on,April 15th 1986,False,87.5,0.875,0.864,0.778,83.9
370,It,was shown on,April 15th 1986,True,91.2,0.912,0.864,0.806,86.1
370,Bananaman,created by,John Geering,False,86.2,0.862,0.864,0.861,86.2
370,The programme,broadcast by,the BBC,True,100.0,1.0,0.864,0.833,89.9
370,The programme,broadcast starred,Tim Brooke-Taylor,False,83.3,0.833,0.864,0.833,84.3
370,It,"aired, aired first aired, aired on",the 10th March 1983,True,91.4,0.914,0.864,0.694,82.4
370,It,"shown last, aired shown, shown on",April 15th 1986,False,75.7,0.757,0.864,0.722,78.1
371,Baymax,is,a character from the film Big Hero 6 starring Scott Adsit,True,95.3,0.953,0.867,0.48,76.7
371,a character,starring,Scott Adsit,False,89.7,0.897,0.867,0.8,85.5
371,the film,is,Big Hero 6,True,100.0,1.0,0.867,0.76,87.6
371,He,was created by,Steven T Seagle,True,100.0,1.0,0.867,0.72,86.2
371,Baymax,"is a character, a character from",the film,False,86.4,0.864,0.867,0.64,79.0
371,Baymax,a character starring,Big Hero,True,100.0,1.0,0.867,0.76,87.6
371,Baymax,a character,Scott Adsit,False,88.9,0.889,0.867,0.8,85.2
371,He,created by,"Steven T Seagle the American, Duncan Rouleau",True,92.6,0.926,0.867,0.6,79.8
372,American Duncan Rouleau,created,Baymax,True,100.0,1.0,0.867,0.762,87.6
372,Steven T. Seagle,created,Baymax,True,100.0,1.0,0.867,0.762,87.6
372,Baymax,is,a character in Big Hero 6 which starred Scott Adsit,True,94.8,0.948,0.867,0.429,74.8
372,a character,starred,Scott Adsit,False,89.3,0.893,0.867,0.762,84.1
372,American Duncan Rouleau,created,American Duncan Rouleau Steven T. Seagle American Duncan Rouleau,True,100.0,1.0,0.867,0.381,74.9
372,American Duncan Rouleau,created,Baymax,True,100.0,1.0,0.867,0.762,87.6
372,Baymax,"is a character, a character in",Big Hero,False,85.7,0.857,0.867,0.571,76.5
372,Baymax,starred,Scott Adsit,False,87.0,0.87,0.867,0.81,84.9
373,Baymax,was created by,American Duncan Rouleau,True,100.0,1.0,0.857,0.696,85.1
373,Baymax,is,a character in Big Hero 6 which stars Scott Adsit,True,94.6,0.946,0.857,0.478,76.0
373,Big Hero,stars,Scott Adsit,False,87.0,0.87,0.857,0.783,83.7
373,Baymax,created by,American Duncan Rouleau Steven T. Seagle,True,93.6,0.936,0.857,0.609,80.1
373,Baymax,"is a character, a character in",Big Hero,False,85.7,0.857,0.857,0.609,77.4
373,Baymax,stars,Scott Adsit,False,85.7,0.857,0.857,0.826,84.7
374,Chinabank,was founded in on,"Chinabank, a publicly traded company with 295 banking centers,",True,100.0,1.0,0.889,0.462,78.4
374,Chinabank,founded in,Manila,True,100.0,1.0,0.889,0.846,91.2
374,Chinabank,founded on,"the 16th of August, 1920",True,94.1,0.941,0.889,0.692,84.1
374,Chinabank,is,a publicly traded company with 295 banking centers,True,93.2,0.932,0.889,0.615,81.2
374,The net income,is,"$15,100,000,000",False,68.0,0.68,0.889,0.808,79.2
374,Chinabank,a publicly traded company with,a publicly traded company,True,100.0,1.0,0.889,0.615,83.5
374,Chinabank,founded,295 banking centers,False,87.9,0.879,0.889,0.808,85.9
374,Chinabank,founded in,Manila,True,100.0,1.0,0.889,0.846,91.2
374,Chinabank,founded on,"the 16th of August, 1920",True,94.1,0.941,0.889,0.692,84.1
374,The net income,"is, The net income of",Chinabank,True,93.1,0.931,0.889,0.654,82.5
375,Chinabank,was founded on,"Chinabank, a publicly traded company with 295 locations,",True,100.0,1.0,0.875,0.5,79.2
375,Chinabank,founded on,08-16-1920,False,78.4,0.784,0.875,0.833,83.1
375,Chinabank,is,a publicly traded company with 295 locations,False,87.1,0.871,0.875,0.625,79.0
375,Chinabank,founded in,Manila,True,100.0,1.0,0.875,0.833,90.3
375,Chinabank,has,"a net income of $15,100,000,000",False,78.4,0.784,0.875,0.708,78.9
375,a net income,of,"$15,100,000,000 of",False,65.2,0.652,0.875,0.75,75.9
375,Chinabank,a publicly traded company with,a publicly traded company,True,100.0,1.0,0.875,0.583,81.9
375,Chinabank,founded,295 locations,False,80.8,0.808,0.875,0.833,83.9
375,Chinabank,founded on,08-16-1920,False,78.4,0.784,0.875,0.833,83.1
375,Chinabank,"founded, founded in",Manila,False,85.7,0.857,0.875,0.792,84.1
375,Chinabank,founded has,a net income,True,100.0,1.0,0.875,0.75,87.5
375,Chinabank,a net income of,"15,100,000,000",False,76.9,0.769,0.875,0.75,79.8
376,Chinabank,has,"a net income of $15,100,000,000",False,78.4,0.784,0.875,0.667,77.5
