1	Abilene regional airport	serves With in	Abiliene, part of Jones County, Texas,
299	One	is	Spanish
299	One	is	One of the languages spoken in Texas, which is part of the United States,
299	Abilene	is part, part of	Texas
299	Abilene	is	the capital
299	Abilene	is Austin	the largest city
299	One	Houston, One of	the languages
299	One	the languages spoken, spoken in	Texas
299	One	is part, part of	the United States
300	Abilene	is in	Texas, United States
300	Texas	is	United States
300	Houston	is	the largest city in Texas, where Spanish is
300	Houston	is	Austin
300	its capital	is	Austin
300	its capital	is	the largest city in Texas, where Spanish is
300	Texas	is spoken	Spanish
300	Abilene	is, is in	Texas
300	Houston	is the largest city, the largest city in	Texas
300	Spanish	spoken	its capital
301	English	is	the language of the United States, where Asian Americans are an ethnic group and where the inhabitants are referred to as Americans
301	Asian Americans	are	an ethnic group
301	Asian Americans	are referred as	the inhabitants
301	the inhabitants	referred as	Americans
301	the inhabitants	are	an ethnic group
301	Albany	is found in	which
301	Albany	found in	the state of Georgia
301	English	is the language, the language of	the United States
301	the inhabitants	are an ethnic group, are referred, referred to, referred as	Americans
301	The US	is, is home, home to	Albany
301	The US	found, found in	the state
301	The US	the state of	Georgia
302	there	are In	many different types of Americans, including Asian Americans
302	there	are In	the U.S.
302	there	including	Asian Americans
302	The native language	is	English, which is poke in cities like Albany, Georgia
302	English	is	poke in cities like Albany, Georgia
302	The native language	poke in	cities like Albany, Georgia
302	which	poke in	cities like Albany, Georgia
302	Albany	is	Georgia
302	The native language	are In, many different types of, many different types including	Asian Americans
302	The native language	The native language in	the U.S.
302	The native language	is English is, is poke, poke in	cities
302	The native language	cities like	Albany
303	Albany	is in	part of Georgia
303	Albany	is in	the United States
303	the inhabitants	The English speaking country to known as	Americans
303	the inhabitants	are	one of the ethnic groups
303	Asian Americans	are	one of the ethnic groups
303	Asian Americans	are known as	the inhabitants
303	The English speaking country	are known as	the inhabitants
303	Albany	is part, part of	Georgia
303	Albany	is in	the United States
303	the inhabitants	The English speaking country known, known as	Americans
303	Asian Americans	known one, one of	the ethnic groups
304	Albuquerque	has	a total area of 490.9 sq km, of which 486.2 is land
304	486.2	is	land
304	486.2	is	which
304	a total area	of	490.9 sq km, of which 486.2 is land of 490.9 sq km
304	490.9 sq km	is	486.2 of
304	The population density	is	1142.3 people per square kilometre
304	The area codes	are	505 and 575
304	The area codes	are	575
304	The area codes	505	575
304	Albuquerque	has, Albuquerque in	New Mexico
304	Albuquerque	has	a total area
304	Albuquerque	a total area of	490.9 sq km
304	The population density	is of is land is 1142.3 people, 1142.3 people per	square kilometre
304	The area codes	are, The area codes for	Albuquerque
305	The total area	is	490.9 square kilometres of which 486.2 is land
305	486.2	is	land
305	486.2	is	which
305	490.9 square kilometres	is	486.2 of
305	The population density	is	1142.3 persons per sq km and the area codes
305	The population density	is	the area codes
305	The population density	are	505 and 575
305	The population density	are	575
305	The population density	505	575
305	there	are	505 and 575
305	there	are	575
305	The total area	is, The total area of	Albuquerque
305	The total area	Albuquerque in	New Mexico
305	The population density	is 490.9 square kilometres, is of is land is 1142.3 persons, 1142.3 persons per	sq km
306	Albuquerque	has	an area of land of 486.2 and total area of 490.9 square kilometers
306	Albuquerque	is	N.M.
306	486.2 and total area	of	490.9 square kilometers of 490.9 square kilometers
306	The area codes	are	505 and 575
306	The area codes	are	575
306	The area codes	505	575
306	The area codes	are	1142.3 people per square kilometres
306	there	are	1142.3 people per square kilometres
306	there	are	505 and 575
306	there	are	575
306	Albuquerque N.M.	has	N.M.
306	Albuquerque N.M.	has	an area
306	Albuquerque N.M.	an area of	land
306	Albuquerque N.M.	land of	486.2 and total area
306	Albuquerque N.M.	486.2 and total area of	490.9 square kilometers
306	The area codes	are, The area codes in	Albuquerque New Mexico
306	The area codes	are 505, are are 1142.3 people, 1142.3 people per	square kilometres
307	Anaheim	is led by	Tom Tait
307	the United States House of Representatives	located in in	the US Capitol
307	the United States House of Representatives	located in	the US Capitol
307	The city	located in	California
307	The city	is spoken	where the Spanish language is spoken
307	Anaheim	led by	Tom Tait
307	Anaheim	led along, along with	the United States House of Representatives
307	Anaheim	the United States House of Representatives located, located in	the US Capitol
307	The city	located, located in	California
308	the United States House	leads to Located in	the United States Capitol
308	the United States House	leads	Anaheim, California
308	the United States House	Located in	Located in the United States Capitol
308	Anaheim	is	California
308	Tom Tait	is	a leader in Anaheim, California, where the Spanish language is
308	Anaheim	is spoken	the Spanish language
308	the United States House	Located in	the United States Capitol
308	the United States House	the United States House of	Representatives
308	the United States House	leads	Anaheim
308	the United States House	leads	California
308	Tom Tait	is a leader, a leader in	Anaheim
308	Tom Tait	spoken	California
309	Anderson in the United States	is led by	the Democratic Party of the
309	the Democratic Party of the	have	their headquarters in Washington DC
309	Anderson	located in	Indiana, where the state capital is Indianapolis
309	the state capital	is	Indianapolis
309	Anderson	Anderson in	the United States
309	Anderson	led by	the Democratic Party of the
309	Anderson	have	US
309	Anderson	have	their headquarters
309	Anderson	their headquarters in	Washington DC
309	Anderson	located, located in	Indiana
309	Anderson	is	the state capital
310	The Democratic Party	leads	Anderson, Indiana in the US
310	Anderson	is	Indiana in the US
310	Indianapolis	is	the capital of Indiana
310	The Democratic Party	leads	Anderson
310	The Democratic Party	leads	Indiana
310	The Democratic Party	Indiana in	the US
310	Indianapolis	located, located in is the capital, the capital of	Indiana
311	Indianapolis	is	the capital of Indiana, where the city of Anderson is located, in the United States
311	the city	is located	the city of Anderson
311	Indiana	is located	the city of Anderson
311	Anderson,	is led by	the U.S. Democratic Party
311	the U.S. Democratic Party	is headquartered in	which
311	the U.S. Democratic Party	headquartered in	Washington, D.C.
311	Washington	is	D.C.
311	Indianapolis	is the capital, the capital of	Indiana
311	the city	located, the city of	Anderson
311	the city	located, the capital in	the United States
311	Anderson	led by	the U.S. Democratic Party
311	Anderson	headquartered, headquartered in	Washington
312	Indiana	lies in	268.0
312	Indiana	lies in	sea level
312	Indiana	has	an area code of 765 and a population density of 523.9 inhabitants for each of its 107.43 square kilometres
312	Indiana	has	a population density of 523.9 inhabitants for each of its 107.43 square kilometres
312	an area code	of	765 of
312	a population density	of	765 of
312	a population density	of	its 107.43 square kilometres of its 107.43 square kilometres
312	an area code	of	its 107.43 square kilometres of its 107.43 square kilometres
312	Anderson lies	lies	Anderson
312	Indiana	lies	268.0
312	Indiana	lies above	sea level
312	Indiana	lies has	an area code
312	Indiana	an area code of	765
312	Indiana	a population density of	523.9 inhabitants
312	Indiana	a population density for	each
312	Indiana	each of	its 107.43 square kilometres
313	Indiana	has	523.9 people per square kilometer, an area of 107.43 square kilometres, an elevation of 268.0 above sea level and an area code of 765
313	523.9 people	is	an area of 107.43 square kilometres, an elevation of 268.0 above sea level and an area code of 765
313	an area	of	107.43 square kilometres of 107.43 square kilometres
313	an elevation	of	107.43 square kilometres of 107.43 square kilometres
313	an area code	of	107.43 square kilometres of 107.43 square kilometres
313	an elevation	of	268.0 above sea level of
313	an area	of	268.0 above sea level of
313	an area code	of	268.0 above sea level of
313	an area code	of	765 of
313	an area	of	765 of
313	an elevation	of	765 of
313	Anderson has	has	Anderson
313	Indiana	has	523.9 people
313	Indiana	523.9 people per	square kilometer
313	Indiana	an area of	an area
313	Indiana	an elevation of	107.43 square kilometres
313	Indiana	268.0 above	268.0
313	Indiana	an area code of	sea level
314	Indiana	is	268 above sea level
314	Indiana	uses	the 765 area code
314	The city	is	107.43 square kilometres large
314	The city	has	523.9 residents per square kilometre
314	Indiana	has	523.9 residents per square kilometre
314	Indiana	is	107.43 square kilometres large
314	107.43 square kilometres	is	large
314	Anderson is	is	Anderson
314	Indiana	is 268, 268 above	sea level
314	Indiana	is uses	the 765 area code
314	The city	is 107.43 square kilometres large, is has	523.9 residents
314	The city	523.9 residents per	square kilometre
315	some parts	speak	Chinese
315	Antioch	covers	75.324 square kilometres of Contra Costa County in the San Francisco Bay area
315	California	speak	Chinese
315	Antioch	covers	75.324 square kilometres of Contra Costa County in the San Francisco Bay area of Contra Costa County
315	California	speak	some parts
315	California	speak	Chinese
315	California	is, home to	Antioch
315	California	covers	75.324 square kilometres
315	California	75.324 square kilometres of	Contra Costa County
315	California	Contra Costa County in	the San Francisco Bay area
316	Antioch	are	parts of Contra Costa County in California
316	the San Francisco bay area	are	parts of Contra Costa County in California
316	The total area	is	75.324 square km
316	The total area	is	one of the spoken languages in California
316	Chinese	is	one of the spoken languages in California
316	Chinese	is	75.324 square km
316	Antioch	are	Antioch the San Francisco bay area
316	Antioch	parts, parts of	Contra Costa County
316	Antioch	Contra Costa County in	California
316	The total area	is, The total area of	Antioch
316	Chinese	is 75.324 square km one, one of	the spoken languages
316	Chinese	the spoken languages in	California
317	Antioch	is With	part of Contra Costa County
317	Antioch	is With	a total area of 75.324 square km
317	a total area	of	75.324 square km of 75.324 square km
317	This county	is in	part of the San Francisco Bay area
317	This county	is in	California, where, in some parts, Chinese is spoken
317	Chinese	spoken in	some parts
317	California	is spoken in	Chinese
317	Antioch	is With, a total area of is part, part of	Contra Costa County
317	This county	is part, part of	the San Francisco Bay area
317	This county	is in	California
317	This county	spoken, spoken in	some parts
318	Indiana	is in	Fountain County, Indiana, U.S, where the capital is Washington DC
318	the capital	is	Washington DC
318	Indiana	is	U.S
318	Covington	is	the County seat of Fountain County
318	Attica is	is	Attica
318	Indiana	is, is in	Fountain County Indiana
318	Indiana	is	U.S
318	Indiana	is	the capital
318	Covington	Washington DC is the County seat, the County seat of	Fountain County
319	Attica	is	part of Fountain County, Indiana, United States, where the capital is Washington
319	the capital	is	Washington,
319	Covington	is	the County seat of Fountain County
319	Attica	is part, part of	Fountain County Indiana United States
319	Attica	is	the capital
319	Covington	is Washington is the County seat, the County seat of	Fountain County
320	Covington	is	the County seat of Fountain County, in Indiana, which is where Attica is part of
320	Indiana	is	part of
320	Attica	is	part of
320	This	is in	the United States, where the capital is Washington D.C.
320	the capital	is	Washington D.C.
320	Covington	is the County seat, the County seat of	Fountain County
320	Covington	the County seat in	Indiana
320	This	is part, part of is, is in	the United States
320	This	is	the capital
321	Auburn	is	part of Lee County, Alabama, in the United States, the capital of which is Washington D.C. and where Asian Americans are an ethnic group
321	the capital	is	Washington D.C.
321	the capital	are	an ethnic group
321	Asian Americans	are	an ethnic group
321	Asian Americans	is	Washington D.C.
321	Lee County	is	Alabama
321	Auburn	is part, part of	Lee County
321	Auburn	part in	Alabama
321	Auburn	is	the United States
322	Auburn	is in	the United States,
322	Auburn	is	the capital of which is Washington D.C.
322	the capital	is	Washington D.C.
322	Auburn	is	part of Lee County, Alabama
322	Lee County	is	Alabama
322	One	is in	Asian Americans
322	One	is in	this country
322	Auburn	is	part
322	Auburn	part of	Lee County
322	Auburn	is	Alabama
322	Auburn	is in	the United States
322	Auburn	the capital of	the capital
322	One	is Washington D.C., One of	the many ethnic groups
322	One	is in	this country
323	Opelika	is	the county seat of Lee County, Alabama, The United States
323	Lee County	is	Alabama
323	Lee County	is	The United States
323	Auburn	is	part of Lee County
323	African Americans	are	an ethnic group within the United States
323	Opelika	is the county seat, the county seat of	Lee County
323	Auburn	is	The United States
323	Auburn	is part, part of	Lee County
323	African Americans	are an ethnic group, an ethnic group within	the United States
324	Opelika	is	the county seat of Lee County which is in Auburn, Alabama in the United States where African Americans
324	the county seat	is in	Auburn, Alabama in the United States where African Americans are
324	Auburn	is	Alabama in the United States where African Americans are
324	Opelika	is the county seat, the county seat of	Lee County
324	Opelika	is, is in	Auburn
324	Opelika	Alabama in	Alabama
324	Opelika	are	the United States
325	One	are	the African Americans and Lee County, Alabama
325	One	are	Lee County, Alabama
325	One	is in	the United States
325	Lee County	is	Alabama
325	One	are	One of the ethnic groups in the United States
325	Auburn	is	part of Lee County, Alabama but Opelika
325	Auburn	is	the county seat
325	One	One of	the ethnic groups
325	One	the ethnic groups in	the United States
325	One	are the African Americans	Alabama
325	One	is within	the United States
325	Auburn	is part, part of	Lee County Alabama Opelika
326	Austin	is in	Williamson County Texas where Georgetown is the county seat and Round Rock
326	Austin	is	is the largest city and spanish
326	Georgetown	is	the county seat and Round Rock
326	Georgetown	is	Round Rock
326	Austin	is	the largest city and spanish
326	Austin	is	spanish
326	Georgetown	is	the largest city and spanish
326	Georgetown	is	spanish
326	Georgetown	is in	Williamson County Texas where Georgetown is the county seat and Round Rock
326	Austin	is, is in	Williamson County Texas
327	Texas	contains	the towns of Austin, Round Rock, the largest city, and the county seat of Georgetown
327	Round Rock	is	the largest city
327	Spanish	spoken in	Texas
327	Williamson County contains	contains	Williamson County
327	Texas	contains	the towns
327	Texas	the towns of	Austin Round Rock the county seat
327	Texas	the county seat of	the largest city
327	Spanish	spoken, spoken in	Texas
328	Austin	is	part of Williamson County, Texas, where Spanish is
328	Williamson County	is	Texas
328	Williamson County	is spoken	Spanish
328	Round Rock	is	the largest city in Williamson County and Georgetown
328	Round Rock	is	the county seat
328	Austin	is	the county seat
328	Spanish	is	the county seat
328	Austin	is	the largest city in Williamson County and Georgetown
328	Spanish	is	the largest city in Williamson County and Georgetown
328	Austin	is part, part of	Williamson County
328	Austin	spoken	Texas
328	Round Rock	spoken is the largest city, the largest city in	Williamson County Georgetown
329	Austin	is	part of Williamson County in Texas which has the county seat of Georgetown
329	Williamson County	has	the county seat of Georgetown
329	The largest city	uses	the Spanish language
329	The largest city	is	Houston
329	Austin	is part, part of	Williamson County
329	Austin	Williamson County in	Texas
329	Austin	has	the county seat
329	Austin	the county seat of	Georgetown
329	The largest city	is, The largest city in	Texas
329	The largest city	uses	the Spanish language
330	Austin	are located	inTexas
330	Austin	is	where the largest city is Houston and Spanish is one of the spoken languages
330	the largest city	is	one of the spoken languages
330	Houston	is	one of the spoken languages
330	Spanish	is	one of the spoken languages
330	Williamson County	Williamson County with	county seat Georgetown
330	Austin	Williamson County located	the largest city
330	Houston	is	Houston Spanish
330	Houston	is one, one of	the spoken languages
331	Alexandria	is	part of Madison County, Indiana, in the U.S.
331	Madison County	is	Indiana
331	Anderson	is	the biggest city in that county
331	The capital	is	Indianapolis
331	Alexandria	is part, part of	Madison County
331	Alexandria	part in	Indiana
331	Anderson	is the biggest city, the biggest city in	that county
331	The capital	is, The capital of	Indiana
332	Alexandria	is in	Madison County, whose largest city is Anderson and is in Indiana where Indianapolis is the capital
332	whose largest city	is	Anderson
332	whose largest city	is in	Indiana where Indianapolis is the capital
332	Alexandria	is in	Indiana where Indianapolis is the capital
332	Alexandria	is	Anderson
332	Indianapolis	is	the capital
332	They	are in	the United States
332	Alexandria	is, is in	Madison County
332	Alexandria	is	whose largest city
332	Alexandria	Anderson, is in	Indiana
332	They	is the capital are, are all, are in	the United States
333	Indianapolis	is	the capital of Indiana, United States
333	Indiana	is	United States
333	Indianapolis	located are in	this state
333	Indianapolis	are	Alexandria and Madison County where the largest city is Anderson
333	Indianapolis	are	Madison County
333	the largest city	is	Anderson
333	Indianapolis	is the capital, the capital of	Indiana
333	Indianapolis	located Also	United States
333	Indianapolis	located, located in	this state
333	Indianapolis	Alexandria	the largest city
334	The county seat	is	Fort Worth, Texas where English is spoken
334	Fort Worth	is	Texas
334	Fort Worth	is spoken	English
334	Arlington	is	part of Tarrant County and the state's largest city
334	Houston	is	part of Tarrant County and the state's largest city
334	The county seat	is, The county seat of	Tarrant County
334	The county seat	is Fort Worth	Texas
334	Arlington	spoken is part, part of	Tarrant County the state's largest city
335	English	is	a language spoken in Texas and
335	English	is	the largest city there
335	a language	spoken in in	Texas
335	a language	spoken in	Texas
335	Houston	is	the largest city there
335	Houston	is	a language spoken in Texas and
335	Arlington	is	part of Tarrant County in Texas and Fort Worth
335	Arlington	is	the county seat of Tarrant County
335	English	is	the county seat of Tarrant County
335	Houston	is	the county seat of Tarrant County
335	English	is	part of Tarrant County in Texas and Fort Worth
335	Houston	is	part of Tarrant County in Texas and Fort Worth
335	English	is a language, a language spoken, spoken in	Texas
335	Arlington	the largest city, the largest city there is part, part of	Tarrant County Fort Worth
335	Arlington	Tarrant County in	Texas
335	Arlington	the county seat, the county seat of	Tarrant County
336	Arlington	is in	Texas where the largest city is Fort Worth
336	the largest city	is	Fort Worth
336	Arlington	is	Tarrant County
336	Austin	is	the capital of Texas
336	Austin	is	the largest city
336	Houston	is	the largest city
336	Houston	is	the capital of Texas
336	Arlington Tarrant County	is	Tarrant County
336	Arlington Tarrant County	is, is in	Texas
336	Arlington Tarrant County	is	the largest city
336	Austin	is Fort Worth is the capital, the capital of	Texas
337	Austin	is	Texas' capital
337	Austin	is	the largest city
337	Houston	is	the largest city
337	Houston	is	Texas' capital
337	Arlington	is in	Tarrant County
337	Texas	is in	Tarrant County
337	Arlington	is	Fort Worth
337	Texas	is	Fort Worth
337	the largest city	is	Fort Worth
337	Texas	is Texas' capital the largest city is, is in	Tarrant County
337	Texas	is	the largest city
338	Austin	is	the capital city of Texas, where Houston is the capital
338	Houston	is	the capital
338	The state	has	the largest city, Fort Worth
338	The state	is located	where Arlington is located (Tarrant County
338	the largest city	is	Fort Worth
338	Austin	is the capital city, the capital city of	Texas
338	The state	is the capital has	the largest city
338	The state	has	Fort Worth
338	Arlington	located	Tarrant County
339	Arlington	is	part of Tarrant County in Texas in the U.S. Austin
339	Arlington	is	the capital in that state
339	Arlington	is	its biggest city
339	Houston	is	its biggest city
339	Houston	is	the capital in that state
339	Arlington	is part, part of	Tarrant County
339	Arlington	Tarrant County in	Texas
339	Arlington	part in	the U.S. Austin
339	Arlington	is the capital, the capital in	that state
340	Arlington	is	part of Tarrant County, Texas, the capital city of which
340	Austin	is	part of Tarrant County, Texas, the capital city of which
340	Tarrant County	is	Texas
340	Tarrant County	is	the capital city of which
340	Houston	is	the largest city in Texas, which is in the United States
340	the largest city	is in	the United States
340	Arlington	is part, part of	Tarrant County
340	Arlington	the capital city of	the capital city
340	Houston	is the largest city, the largest city in	Texas
340	Houston	is, is in	the United States
341	The inhabitants	are known as	The inhabitants of the United States
341	The inhabitants	known as	Americans
341	The inhabitants	include	the ethnic group of Asian Americans
341	The country	is	the location of Albany which is led by a Mayor and located in Dougherty County in Georgia
341	the location of Albany which is led by a Mayor and located in Dougherty County in Georgia	is led by	a Mayor
341	which	located in	Dougherty County in Georgia
341	the location	is led	which
341	The inhabitants	known, The inhabitants of	the United States
341	The inhabitants	known, known as	Americans
341	The inhabitants	known include	the ethnic group
341	The inhabitants	the ethnic group of	Asian Americans
341	The country	is the location, the location of	Albany
341	The country	led by	a Mayor
341	The country	led located, located in	Dougherty County
341	The country	Dougherty County in	Georgia
342	Albany	is in	Dougherty County, Georgia, US where Americans live and Asian Americans
342	Albany	are	an thnic group
342	Americans	are	an thnic group
342	Albany	is led by	a Mayor
342	Albany	is, is in	Dougherty County Georgia US Asian Americans
342	Albany	live are an thnic group led by	a Mayor
343	Americans	are	the inhabitants of the United States, where one of the ethnic groups, is Asian Americans
343	one	is	Asian Americans
343	Albany	is in	the United States
343	Albany (led by the Mayor), a city in Dougherty County, Georgia	led by	the Mayor
343	Albany	is	a city in Dougherty County, Georgia
343	Dougherty County	is	Georgia
343	Americans	are the inhabitants, the inhabitants of	the United States
343	Americans	is	one
343	Americans	one of	the ethnic groups
343	Americans	is Asian Americans, is Also, is in	the United States
343	Albany	is, Albany led by	the Mayor
343	Albany	a city in	a city
344	Albany	is	a city in Linn County, Oregon in the United States
344	Linn County	is	Oregon in the United States
344	The capital	is	Washington, D.C. and
344	The capital	are called	Americans
344	its inhabitants	are called	Americans
344	its inhabitants	is	Washington, D.C. and
344	Washington	is	D.C.
344	African Americans	are	an ethnic group within the United States
344	Albany	is a city, a city in	Linn County
344	Albany	Oregon in	Oregon
344	The capital	is	the United States
344	The capital	The capital of	the country
344	The capital	is Washington	D.C.
344	African Americans	is called are an ethnic group, an ethnic group within	the United States
345	Oregon	is in	Linn County in the United States
345	Washington	is	the capital of the U.S.; where African Americans and Americans call home
345	Washington	is	D.C.
345	Albany is	is	Albany
345	Oregon	is, is in	Linn County
345	Oregon	Linn County in	the United States
345	Washington D.C.	is	D.C.
345	Washington D.C.	is the capital, the capital of	the U.S.
346	Akron	is located in	Akron, Summit County, Ohio
346	Akron	located in	the United States
346	Akron	is	Summit County
346	Akron	is	Ohio
346	Washington	is are known as	Washington, D.C. and its people
346	its people	is are known as	Washington, D.C. and its people
346	Washington	known as	Americans
346	its people	known as	Americans
346	Washington	is	D.C.
346	Native Americans	are	one ethnic group in that country
346	Akron Summit County	located	Summit County
346	Akron Ohio	located	Ohio
346	Akron Ohio	located, located within	the United States
346	Akron Ohio	The capital of	The capital
346	Washington D.C.	known	D.C.
346	Washington D.C.	known, known as	Americans
346	Native Americans	are one ethnic group, one ethnic group in	that country
347	The inhabitants	are known as	The inhabitants of the United States
347	The inhabitants	known as	Americans and Native Americans
347	The inhabitants	are	are one of the ethnic groups there
347	The inhabitants	are	one of the ethnic groups there
347	Akron	is in	Summit County
347	Akron	is located in	Akron, Ohio which is in Summit County
347	Akron	located in	the United States
347	Akron	is	Washington DC
347	the capital	is	Washington DC
347	the capital	is located in	Akron, Ohio which is in Summit County
347	Akron	is	Ohio
347	The inhabitants	known, The inhabitants of	the United States
347	The inhabitants	known, known as	Americans Native Americans
347	The inhabitants	are one, one of	the ethnic groups
347	Akron Ohio	the ethnic groups there	Ohio
347	Akron Ohio	is, is in	Summit County
347	Akron Ohio	located, located within	the United States
347	Akron Ohio	Washington DC	the capital
348	The inhabitants	are known as	The inhabitants of the United States
348	The inhabitants	known as	Americans
348	The inhabitants	include	the ethnic group of African Americans
348	The country	is led by	the President
348	The country	is	the location of Angola, part of Steuben County, Indiana
348	Angola	is	part of Steuben County, Indiana
348	The inhabitants	known, The inhabitants of	the United States
348	The inhabitants	known, known as	Americans
348	The inhabitants	known include	the ethnic group
348	The inhabitants	the ethnic group of	African Americans
348	The country	led by	the President
348	The country	the location, the location of	Angola
348	The country	part of	part
349	Indiana	is in	Steuben County of the U.S.A.
349	The country	is led by	a president
349	The country	are	African Americans
349	Angola is	is	Angola
349	Indiana	is, is in	Steuben County
349	Indiana	Steuben County of	the U.S.A.
349	The country	led by	a president
349	The country	by among	the ethnic groups
350	The United States	uses	the English language
350	The United States	has	the capital of Washington DC
350	The United States	includes	the Asian Americans
350	The United States	includes in	its ethnic groups
350	The city	is located in	The city of Albany
350	The city	located in	the country
350	The city	is	part of Benton County in Oregon
350	The United States	uses	the English language
350	The United States	uses has	the capital
350	The United States	the capital of	Washington DC
350	The United States	has includes	the Asian Americans
350	The United States	includes among	its ethnic groups
350	The city	located, The city of	Albany
350	The city	located, located within	the country
350	The city	part, part of	Benton County
350	The city	Benton County in	Oregon
351	The city	is	part of Benton County
351	there	is In	the capital
351	there	is In	the U.S.A. Washington D.C.
351	there	is	an ethnic group of Asian Americans and
351	there	is spoken	English
351	English	is	an ethnic group of Asian Americans and
351	The city	is, The city of	Albany
351	The city	is part, part of	Benton County
351	The city	is	Oregon
351	The city	is In	the U.S.A. Washington D.C.
351	The city	is the capital is an ethnic group, an ethnic group of	Asian Americans
352	The Asian Americans	are	an ethnic group in the US where the capital city is Washington DC and English
352	The Asian Americans	is	the spoken language
352	the capital city	is	Washington DC and English
352	the capital city	is	English
352	the capital city	is	the spoken language
352	the capital city	are	an ethnic group in the US where the capital city is Washington DC and English
352	The country	is	the location of Albany in Oregon
352	The Asian Americans	are an ethnic group, an ethnic group in	the US
352	The Asian Americans	is	the capital city
352	The country	is Washington DC the spoken language is the location, the location of	Albany
352	The country	the location in	Oregon
353	Albany	is	a city in Oregon, U.S. where English is the language spoken and Asian Americans are an ethnic group and the capital
353	English	is	the language
353	English	are	an ethnic group
353	Asian Americans	are	an ethnic group
353	Asian Americans	is	the language
353	Albany	is	Washington DC
353	English	is	Washington DC
353	Asian Americans	is	Washington DC
353	English	is	a city in Oregon, U.S. where English is the language spoken and Asian Americans are an ethnic group and the capital
353	Asian Americans	is	a city in Oregon, U.S. where English is the language spoken and Asian Americans are an ethnic group and the capital
353	Oregon	is	U.S. where English is the language spoken and Asian Americans are an ethnic group and the capital
353	Albany	is a city, a city in	Oregon
353	Albany	is	U.S. the capital
354	Auburn	is	part of Lee County, which has Opelika as the county seat
354	Lee County	has	Opelika as the county seat
354	Auburn	is	Alabama
354	Auburn	located in	the US, where Native Americans are an ethnic group
354	Native Americans	are	an ethnic group
354	Auburn Alabama	is	Alabama
354	Auburn Alabama	is part, part of	Lee County
354	Auburn Alabama	has	Opelika
354	Auburn Alabama	Opelika as	the county seat
354	Auburn	located, located in	the US
355	Native Americans	are	an ethnic group within the United States
355	This country	is located	Auburn
355	Auburn	is	part of Lee County (Alabama), where the Opelika is the county seat
355	the Opelika	is	the county seat
355	Lee County	is	Alabama
355	Native Americans	are an ethnic group, an ethnic group within	the United States
355	Auburn	is located is part, part of	Lee County
355	Auburn	is	Alabama
356	Native Americans	are	one of the ethnic groups in the United States of America which is where Auburn, Alabama is located
356	the ethnic groups	is located	Auburn
356	the ethnic groups	is located	Alabama
356	Auburn	is located	Alabama
356	Alabama	is located	Auburn
356	Auburn	is	part of Lee County in Alabama and
356	Auburn	is	Opelika
356	their county seat	is	Opelika
356	their county seat	is	part of Lee County in Alabama and
356	Native Americans	are one, one of	the ethnic groups
356	Native Americans	the ethnic groups in	the United States of America
356	Auburn	is located is part, part of	Lee County
356	Auburn	Lee County in	Alabama
356	Auburn	Opelika	their county seat
357	U.S.	is led by	the Albuquerque City Council
357	U.S.	Albuquerque in	Albuquerque in New Mexico
357	U.S.	is	the official language
357	The leader	is	Barack Obama and Native Americans
357	The leader	is	Native Americans
357	The leader	are	one of the ethnic groups in the country
357	U.S.	are	one of the ethnic groups in the country
357	U.S.	is	Barack Obama and Native Americans
357	U.S.	is	Native Americans
357	U.S.	Albuquerque in led by	the Albuquerque City Council English
357	The leader	the official language, The leader of	the United States
357	The leader	is Barack Obama one, one of	the ethnic groups
357	The leader	the ethnic groups in	the country
358	Native Americans	are	an ethnic group in the United States, where Barack Obama
358	Native Americans	is	the leader
358	the United States	is	where Barack Obama
358	English	speaking	America
358	English	is located	where Albuquerque, in New Mexico, is located
358	Albuquerque	is located	Albuquerque, in New Mexico,
358	The Albuquerque City Council	has	a leadership role in Albuquerque
358	Native Americans	are an ethnic group, an ethnic group in	the United States
358	Native Americans	is	where Barack Obama
358	English	the leader, English speaking	America
358	Albuquerque	is, Albuquerque in	New Mexico
358	The Albuquerque City Council	located has	a leadership role
358	The Albuquerque City Council	a leadership role in	Albuquerque
359	The Albuquerque City Council	has	a leadership role in Albuquerque, New Mexico, in the United States
359	Albuquerque	is	New Mexico
359	The leader	is	Barack Obama
359	Native Americans	is	Barack Obama
359	The Albuquerque City Council	has	a leadership role
359	The Albuquerque City Council	a leadership role in	Albuquerque
359	The Albuquerque City Council	a leadership role in	New Mexico
359	The Albuquerque City Council	is	the United States
359	The Albuquerque City Council	The leader of	this English speaking country
359	The Albuquerque City Council	is Barack Obama, one of	the ethnic groups
360	English	is	the language spoken in the United States where the inhabitants are known as Americans and include the ethnic group of Native Americans
360	the language	spoken in in	the United States where the inhabitants are known as Americans and include the ethnic group of Native Americans
360	the language	spoken in	the United States where the inhabitants are known as Americans and include the ethnic group of Native Americans
360	the inhabitants	known as	Americans
360	the inhabitants	include	the ethnic group of Native Americans
360	the United States	are known as	the inhabitants
360	The country	is	the location of Angola, a city in Indiana
360	Angola	is	a city in Indiana
360	English	is the language, the language spoken, spoken in	the United States
360	the inhabitants	known, known as	Americans
360	the inhabitants	known include	the ethnic group
360	the inhabitants	the ethnic group of	Native Americans
360	The country	is the location, the location of	Angola
360	The country	a city in	a city
361	Indiana	is	part of the English speaking, United States
361	the English speaking	is	United States
361	The U.S.	is	home to Native Americans and Americans
361	Indiana	is part, part of	the English speaking
361	The U.S.	is home, home to	Native Americans Americans
362	Angola	is in	Indiana which is in the US where English is spoken
