sent_id,subject,relation,object,matched,best_similarity_%,correctness,completeness,minimality,accuracy_%
358,Pascalina,"employed continued, continued until",1959,False,39.1,0.391,0.0,0.0,13.0
359,Michael,To keep,the family,False,34.7,0.347,0.0,0.0,11.6
359,Michael,asks,"his self-centered twin sister Lindsay , her husband Tobias and their daughter Maeby",False,41.7,0.417,0.0,0.0,13.9
359,Michael,asks to live in,the Bluth model home,False,42.0,0.42,0.0,0.0,14.0
359,Michael,To keep,To keep the family together,False,43.5,0.435,0.0,0.0,14.5
359,Michael,asks to live in,him and George Michael,False,45.1,0.451,0.0,0.0,15.0
359,his self-centered twin sister,is,Lindsay,False,33.3,0.333,0.0,0.0,11.1
359,his self-centered twin sister,is,her husband Tobias and their daughter Maeby,False,39.4,0.394,0.0,0.0,13.1
359,her husband,is,Tobias and their daughter Maeby,False,42.4,0.424,0.0,0.0,14.1
359,their daughter,is,Maeby,False,33.7,0.337,0.0,0.0,11.2
359,Michael,"keep To, keep together asks",his self-centered twin sister,False,38.0,0.38,0.0,0.0,12.7
359,Michael,asks,Lindsay,False,26.3,0.263,0.0,0.0,8.8
359,Michael,live to,Maeby,False,28.6,0.286,0.0,0.0,9.5
359,Michael,"asks live, live together, live in",the Bluth model,False,41.9,0.419,0.0,0.0,14.0
359,Michael,"the Bluth model home, live with",him,False,38.4,0.384,0.0,0.0,12.8
360,that,framed To in,Judaism,False,41.4,0.414,0.0,0.0,13.8
360,that,has to framed To,the Medieval school of Jewish Philosophy,False,42.2,0.422,0.0,0.0,14.1
360,that,has to framed in,light of Greek thought and human intellect,False,37.8,0.378,0.0,0.0,12.6
360,God,has,no needs,False,41.3,0.413,0.0,0.0,13.8
360,God,framed To in,Judaism,False,42.1,0.421,0.0,0.0,14.0
360,God,is,the Infinite,False,38.5,0.385,0.0,0.0,12.8
360,God,"framed To, framed in, light of",Greek thought,False,37.9,0.379,0.0,0.0,12.6
360,God the Infinite,has,the Infinite,False,47.5,0.475,0.0,0.0,15.8
360,God the Infinite,has,no needs,False,50.0,0.5,0.0,0.0,16.7
361,"along and across the same border , live speakers of Lakha",is,live,False,37.1,0.371,0.0,0.0,12.4
362,Total ` Fresh Food Story,Total ` Fresh Food Story to constructed at,the end of the North Mall,False,41.3,0.413,0.0,0.0,13.8
363,Key West,is,Florida,False,33.3,0.333,0.0,0.0,11.1
364,Trumbull,credited in,print,False,32.7,0.327,0.0,0.0,10.9
364,Trumbull,being,the sole special-effects creator,False,28.9,0.289,0.0,0.0,9.6
364,Trumbull,being,2001,False,33.3,0.333,0.0,0.0,11.1
364,Trumbull,"credited, credited often, credited incorrectly credited, credited in",print,False,26.8,0.268,0.0,0.0,8.9
364,Trumbull,"credited as the sole special-effects creator, being for",2001,False,28.6,0.286,0.0,0.0,9.5
365,Ladd,is by,the mother of actress Laura Dern,False,45.7,0.457,0.0,0.0,15.2
365,Ladd,is by,her ex,False,23.2,0.232,0.0,0.0,7.7
365,Ladd,is by,"husband , actor Bruce Dern",False,33.3,0.333,0.0,0.0,11.1
365,Ladd,divorced,Twice divorced and currently married,False,39.4,0.394,0.0,0.0,13.1
365,Ladd,"divorced Twice, married currently is the mother, the mother of",actress Laura Dern,False,48.5,0.485,0.0,0.0,16.2
365,Ladd,is by,her ex,False,23.2,0.232,0.0,0.0,7.7
366,Two seats,were won with by,the Labor-Progressive Party,False,46.0,0.46,0.0,0.0,15.3
366,its,has,its own,False,57.9,0.579,0.0,0.0,19.3
366,Two seats,won by,the Labor-Progressive Party,False,48.9,0.489,0.0,0.0,16.3
366,Two seats,won on,own,False,37.5,0.375,0.0,0.0,12.5
366,Two seats,won with,the re,False,46.9,0.469,0.0,0.0,15.6
366,Two seats,election of,election,False,41.4,0.414,0.0,0.0,13.8
367,Tyabb,has,"Tyabb Airport , a private airfield which has been operating for more than thirty years",False,40.8,0.408,0.0,0.0,13.6
367,a private airfield,has been operating,more than thirty years,False,43.2,0.432,0.0,0.0,14.4
367,Tyabb Airport,is,a private airfield which has been operating for more than thirty years,False,43.5,0.435,0.0,0.0,14.5
367,a private airfield,for,more than thirty years for more than thirty years,False,42.3,0.423,0.0,0.0,14.1
367,Tyabb,has also has,Tyabb Airport,False,36.1,0.361,0.0,0.0,12.0
367,Tyabb,operating,a private airfield,False,44.4,0.444,0.0,0.0,14.8
367,Tyabb,"operating, operating for",more than thirty years,False,40.4,0.404,0.0,0.0,13.5
368,US 258 intersects NC 222,US 258 intersects,NC 222,False,29.4,0.294,0.0,0.0,9.8
368,US 258 intersects NC 222,US 258 intersects in,Fountain,False,29.9,0.299,0.0,0.0,10.0
368,US 258 intersects NC 222,"US 258 intersects before, before entering",Edgecombe County,False,33.8,0.338,0.0,0.0,11.3
369,each company,built in,different parts of the aircraft,False,37.2,0.372,0.0,0.0,12.4
369,each company,built in,the Comanche program,False,38.1,0.381,0.0,0.0,12.7
369,each company,built Under,the Comanche program,False,39.4,0.394,0.0,0.0,13.1
369,each company,built,different parts,False,40.0,0.4,0.0,0.0,13.3
369,each company,different parts of,the aircraft,False,36.5,0.365,0.0,0.0,12.2
370,he,is not in,a figure of authority but rather a yeoman who prefers his small beer and domestic peace,False,42.6,0.426,0.0,0.0,14.2
370,he,is not in,a yeoman who prefers his small beer and domestic peace,False,47.1,0.471,0.0,0.0,15.7
370,he,is in,Uncle Sam,False,41.4,0.414,0.0,0.0,13.8
370,he,possessed of,possessed of neither patriarchal power nor heroic defiance,False,34.9,0.349,0.0,0.0,11.6
370,he,is to possessed,neither patriarchal power nor heroic defiance,False,37.5,0.375,0.0,0.0,12.5
370,who,is to possessed,neither patriarchal power nor heroic defiance,False,37.2,0.372,0.0,0.0,12.4
370,a yeoman,prefers,his small beer and domestic peace,False,45.4,0.454,0.0,0.0,15.1
370,a yeoman,prefers,domestic peace,False,44.0,0.44,0.0,0.0,14.7
370,he,"is Unlike, is later",Uncle Sam,False,43.8,0.438,0.0,0.0,14.6
370,he,"is, is not a figure, a figure of",authority,False,36.7,0.367,0.0,0.0,12.2
370,he,but rather prefers,his small beer,False,48.1,0.481,0.0,0.0,16.0
370,he,"possessed, possessed of",neither patriarchal power,False,37.0,0.37,0.0,0.0,12.3
371,Unruly passengers,be taken in,to be taken into custody,False,35.6,0.356,0.0,0.0,11.9
371,Unruly passengers,put to taken in,custody,False,34.1,0.341,0.0,0.0,11.4
371,Unruly passengers,be taken in,custody,False,33.3,0.333,0.0,0.0,11.1
371,Unruly passengers,"put, put often put, put off, put here, taken to taken, taken into",custody,False,29.0,0.29,0.0,0.0,9.7
372,Wakeboarding,is practiced at by,both men,False,37.1,0.371,0.0,0.0,12.4
372,they,practiced to compete in,separate categories,False,44.4,0.444,0.0,0.0,14.8
372,they,is practiced at,Wakeboarding,False,33.9,0.339,0.0,0.0,11.3
372,Wakeboarding,practiced by,both men,False,40.6,0.406,0.0,0.0,13.5
372,Wakeboarding,practiced at,the competitive level,False,46.6,0.466,0.0,0.0,15.5
372,Wakeboarding,practiced compete,they,False,49.2,0.492,0.0,0.0,16.4
372,Wakeboarding,compete in,separate categories,False,41.1,0.411,0.0,0.0,13.7
373,Watson,has served,Minority Leader,False,34.1,0.341,0.0,0.0,11.4
373,Watson,served as,Minority Leader,False,34.5,0.345,0.0,0.0,11.5
373,Watson,since elected in,since elected by his caucus in November 1998,False,37.4,0.374,0.0,0.0,12.5
373,Watson,elected in,November 1998,False,30.4,0.304,0.0,0.0,10.1
373,Watson,elected in by,his caucus,False,30.4,0.304,0.0,0.0,10.1
373,Watson,"served, served as",Minority Leader,False,35.8,0.358,0.0,0.0,11.9
373,Watson,elected by,his caucus,False,27.0,0.27,0.0,0.0,9.0
373,Watson,elected in,November 1998,False,30.4,0.304,0.0,0.0,10.1
374,Watson,was,the founder and editor of `` newcritics.com,False,41.5,0.415,0.0,0.0,13.8
374,Watson,was,editor,False,44.0,0.44,0.0,0.0,14.7
374,Watson,was,"an online journal of media and arts criticism launched in January , 2007 and shuttered in June , 2009",False,40.8,0.408,0.0,0.0,13.6
374,an online journal,launched in in,"January , 2007",False,35.0,0.35,0.0,0.0,11.7
374,an online journal,launched in,"January , 2007",False,36.4,0.364,0.0,0.0,12.1
374,an online journal,shuttered in,"June , 2009",False,42.7,0.427,0.0,0.0,14.2
374,Watson,shuttered in,"June , 2009",False,37.5,0.375,0.0,0.0,12.5
374,Watson,launched in,"January , 2007",False,36.4,0.364,0.0,0.0,12.1
374,Watson,"was the founder, the founder of",newcritics.com,False,42.3,0.423,0.0,0.0,14.1
374,Watson,"an online journal, an online journal of",media and arts criticism,False,45.5,0.455,0.0,0.0,15.2
374,Watson,"an online journal launched, launched in","January , 2007",False,40.4,0.404,0.0,0.0,13.5
374,Watson,"launched shuttered, shuttered in","June , 2009",False,40.5,0.405,0.0,0.0,13.5
375,Naguib,showing,signs of independence from Nasser,False,36.4,0.364,0.0,0.0,12.1
375,Naguib,distancing from,himself,False,29.6,0.296,0.0,0.0,9.9
375,Naguib,distancing from,the RCC 's land reform decrees,False,38.5,0.385,0.0,0.0,12.8
375,namely the Wafd,to depose,him,False,30.0,0.3,0.0,0.0,10.0
375,the Brotherhood,to depose,him,False,30.0,0.3,0.0,0.0,10.0
375,Nasser,to depose,him,False,25.4,0.254,0.0,0.0,8.5
375,namely the Wafd,began,When Naguib began showing signs of independence from Nasser by distancing himself from the RCC 's land reform decrees and drawing closer to Egypt 's established political forces,False,26.4,0.264,0.0,0.0,8.8
375,the Brotherhood,began,When Naguib began showing signs of independence from Nasser by distancing himself from the RCC 's land reform decrees and drawing closer to Egypt 's established political forces,False,25.6,0.256,0.0,0.0,8.5
375,Nasser,began,When Naguib began showing signs of independence from Nasser by distancing himself from the RCC 's land reform decrees and drawing closer to Egypt 's established political forces,False,26.6,0.266,0.0,0.0,8.9
375,Naguib,"began, began showing",signs,False,42.9,0.429,0.0,0.0,14.3
375,Naguib,signs of,independence,False,32.9,0.329,0.0,0.0,11.0
375,Naguib,independence from,Nasser,False,29.3,0.293,0.0,0.0,9.8
375,Naguib,"showing by, by distancing",himself,False,35.2,0.352,0.0,0.0,11.7
375,Naguib,distancing from,the RCC 's land reform decrees,False,38.5,0.385,0.0,0.0,12.8
375,Naguib,"distancing drawing, drawing closer, closer to",Egypt 's established political forces,False,35.5,0.355,0.0,0.0,11.8
375,namely the Wafd,resolved,namely the Wafd the Brotherhood Nasser namely the Wafd Nasser namely the Wafd the Brotherhood,False,24.9,0.249,0.0,0.0,8.3
375,namely the Wafd,"depose to, resolved depose",him,False,30.9,0.309,0.0,0.0,10.3
376,civilian government,was introduced by,the Americans,False,45.2,0.452,0.0,0.0,15.1
376,Banton,was,one of 11 new municipalities reinstated or created,False,42.8,0.428,0.0,0.0,14.3
376,Banton,was introduced,When civilian government was introduced in Romblon by the Americans in 16 March 1901,False,41.3,0.413,0.0,0.0,13.8
376,civilian government,in,16 March 1901,False,35.3,0.353,0.0,0.0,11.8
376,civilian government,was,one of 11 new municipalities reinstated or created,False,42.2,0.422,0.0,0.0,14.1
376,civilian government,"introduced, introduced in",Romblon,False,40.8,0.408,0.0,0.0,13.6
376,civilian government,by,the Americans,False,48.6,0.486,0.0,0.0,16.2
376,civilian government,introduced in,16 March 1901,False,37.0,0.37,0.0,0.0,12.3
376,Banton,"was one, one of",11 new municipalities,False,42.7,0.427,0.0,0.0,14.2
377,the explosion,convinced to tore in,the hut,False,41.2,0.412,0.0,0.0,13.7
377,Stauffenberg,tore in,When the explosion tore through the hut,False,38.3,0.383,0.0,0.0,12.8
377,the explosion,"tore, tore through",the hut,False,37.0,0.37,0.0,0.0,12.3
377,Stauffenberg,convinced,no one,False,37.9,0.379,0.0,0.0,12.6
377,Stauffenberg,no one in,the room,False,36.7,0.367,0.0,0.0,12.2
378,Scieszka,pursuing at,his MFA,False,40.0,0.4,0.0,0.0,13.3
378,Scieszka,painted to pursuing at,Columbia,False,36.1,0.361,0.0,0.0,12.0
378,Scieszka,painted to pursuing in,New York,False,36.1,0.361,0.0,0.0,12.0
378,Scieszka,painted,apartments,False,33.9,0.339,0.0,0.0,11.3
378,Scieszka,While pursuing at,While pursuing his MFA at Columbia in New York,False,44.3,0.443,0.0,0.0,14.8
378,Scieszka,"pursuing, pursuing at, pursuing in painted",apartments,False,35.9,0.359,0.0,0.0,12.0
379,missing,is,unknown,False,29.5,0.295,0.0,0.0,9.8
380,Wide acceptance,may require,more government incentives or building code regulations,False,43.3,0.433,0.0,0.0,14.4
380,Wide acceptance,may require,building code regulations,False,44.2,0.442,0.0,0.0,14.7
380,Wide acceptance,may require,"the development of recognized standards , or significant increases in the cost of conventional energy",False,35.6,0.356,0.0,0.0,11.9
380,Wide acceptance,building,code regulations,False,43.5,0.435,0.0,0.0,14.5
380,Wide acceptance of zero-energy building technology,may require,more government incentives or building code regulations,False,34.3,0.343,0.0,0.0,11.4
380,Wide acceptance of zero-energy building technology,may require,the development of recognized standards or significant increases in the cost of conventional energy,False,30.0,0.3,0.0,0.0,10.0
380,Wide acceptance,"require, Wide acceptance of",zero-energy building technology,False,36.5,0.365,0.0,0.0,12.2
380,Wide acceptance,require,more government incentives,False,43.6,0.436,0.0,0.0,14.5
380,Wide acceptance,more government incentives building,code regulations,False,47.1,0.471,0.0,0.0,15.7
380,Wide acceptance,the development of,the development,False,37.6,0.376,0.0,0.0,12.5
380,Wide acceptance,significant increases in,recognized standards,False,46.4,0.464,0.0,0.0,15.5
380,Wide acceptance,the cost of,the cost,False,39.1,0.391,0.0,0.0,13.0
381,the Cosmos,expressed With,concern for what Battra might do,False,39.1,0.391,0.0,0.0,13.0
381,the Cosmos,expressed With,no assigned task,False,42.7,0.427,0.0,0.0,14.2
381,Battra,might do,what,False,23.2,0.232,0.0,0.0,7.7
381,the Cosmos,expressed With expressed,concern,False,40.7,0.407,0.0,0.0,13.6
382,she,has captivated With,Yaromir,False,43.3,0.433,0.0,0.0,14.4
382,she,captivated With,"the help of Morena , the goddess of the underworld",False,37.7,0.377,0.0,0.0,12.6
382,Morena,is,the goddess of the underworld,False,44.4,0.444,0.0,0.0,14.8
382,she,"captivated With, the help of, the goddess of",the underworld,False,37.4,0.374,0.0,0.0,12.5
382,she,captivated,Yaromir,False,41.9,0.419,0.0,0.0,14.0
383,Russia,transformed With,this act,False,39.4,0.394,0.0,0.0,13.1
383,Russia,transformed from,an absolute monarchy,False,45.8,0.458,0.0,0.0,15.3
383,Russia,transformed in,a constitutional one,False,46.9,0.469,0.0,0.0,15.6
383,Russia,though became,"though the exact extent of just `` how '' constitutional quickly became the subject of debate , based upon the emperor 's subsequent actions",False,25.6,0.256,0.0,0.0,8.5
383,the exact extent,became,the subject of debate,False,40.5,0.405,0.0,0.0,13.5
383,constitutional,became,the subject of debate,False,39.0,0.39,0.0,0.0,13.0
383,the exact extent,based in,the emperor 's subsequent actions,False,38.8,0.388,0.0,0.0,12.9
383,constitutional,based in,the emperor 's subsequent actions,False,39.6,0.396,0.0,0.0,13.2
383,the exact extent of,became,the subject of debate,False,41.4,0.414,0.0,0.0,13.8
383,Russia,"transformed With, transformed officially transformed, transformed from",an absolute monarchy,False,36.5,0.365,0.0,0.0,12.2
383,Russia,transformed into,a constitutional one,False,45.8,0.458,0.0,0.0,15.3
383,Russia,the exact extent of,the exact extent,False,41.5,0.415,0.0,0.0,13.8
383,Russia,became just,constitutional,False,36.1,0.361,0.0,0.0,12.0
383,Russia,"became quickly became the subject, the subject of",debate,False,41.2,0.412,0.0,0.0,13.7
383,Russia,"became based, based upon",the emperor 's subsequent actions,False,36.5,0.365,0.0,0.0,12.2
384,1/144 scale,have With,rules that make provisions for cannon caliber and armor thickness to be scaled according to that which existed on the prototype vessel,False,39.8,0.398,0.0,0.0,13.3
384,1/144 scale,have With,"versions in 1/48 , 1/72 , 1/96 , and",False,34.0,0.34,0.0,0.0,11.3
384,rules,be scaled,provisions for cannon caliber and armor thickness,False,42.2,0.422,0.0,0.0,14.1
384,provisions,be scaled,provisions for cannon caliber and armor thickness,False,42.1,0.421,0.0,0.0,14.0
384,provisions,according to,that which existed on the prototype vessel,False,39.3,0.393,0.0,0.0,13.1
384,that,existed on,the prototype vessel,False,44.4,0.444,0.0,0.0,14.8
384,1/48,is,"1/72 , 1/96",False,19.6,0.196,0.0,0.0,6.5
384,1/144 scale,is,Big Gun Model Warship combat clubs,False,40.0,0.4,0.0,0.0,13.3
384,versions,in,"1/48 , 1/72 , 1/96 ,",False,26.5,0.265,0.0,0.0,8.8
384,versions,1/48,"1/72 , 1/96",False,23.1,0.231,0.0,0.0,7.7
384,versions,1/72,1/96,False,26.7,0.267,0.0,0.0,8.9
384,1/144 scale,"have With, versions in",1/72 1/96 1/72,False,35.3,0.353,0.0,0.0,11.8
384,1/144 scale,have,Big Gun Model Warship combat clubs,False,39.1,0.391,0.0,0.0,13.0
384,1/144 scale,make,rules,False,32.7,0.327,0.0,0.0,10.9
384,provisions,"make, provisions for",cannon caliber,False,38.5,0.385,0.0,0.0,12.8
384,provisions,"scaled to scaled, scaled according, according to",that,False,43.5,0.435,0.0,0.0,14.5
384,provisions,"existed, existed on",the prototype vessel,False,39.1,0.391,0.0,0.0,13.0
385,Wright,was,"the subject of `` This Is Your Life '' on two occasions : in May 1961 when he was surprised by Eamonn Andrews , and in January 1990 , when Michael Aspel surprised him at Thames Television 's Teddington Studios",False,34.6,0.346,0.0,0.0,11.5
385,Wright,This Is Your Life '' on in,two occasions,False,42.6,0.426,0.0,0.0,14.2
385,Wright,This Is Your Life '' on in,May 1961,False,39.3,0.393,0.0,0.0,13.1
385,Wright,This Is Your Life '' on in,January 1990,False,41.3,0.413,0.0,0.0,13.8
385,Wright,was surprised,when he was surprised by Eamonn Andrews,False,44.4,0.444,0.0,0.0,14.8
385,Wright,surprised at,when Michael Aspel surprised him at Thames Television 's Teddington Studios,False,38.8,0.388,0.0,0.0,12.9
385,Michael Aspel,surprised at,him,False,32.4,0.324,0.0,0.0,10.8
385,he,was surprised by,Eamonn Andrews,False,42.2,0.422,0.0,0.0,14.1
385,Michael Aspel,surprised at,Thames Television 's Teddington Studios,False,39.7,0.397,0.0,0.0,13.2
385,the subject,in,May 1961,False,30.6,0.306,0.0,0.0,10.2
385,the subject,in,January 1990,False,35.3,0.353,0.0,0.0,11.8
385,Wright,"was the subject, the subject of, This Is Your Life '' on",two occasions,False,40.8,0.408,0.0,0.0,13.6
385,Wright,This Is Your Life '' in,May 1961,False,36.8,0.368,0.0,0.0,12.3
385,he,surprised by,Eamonn Andrews,False,40.0,0.4,0.0,0.0,13.3
385,he,This Is Your Life '' in,January 1990,False,33.3,0.333,0.0,0.0,11.1
385,Michael Aspel,surprised,him,False,31.4,0.314,0.0,0.0,10.5
385,Michael Aspel,surprised at,Thames Television 's Teddington Studios,False,39.7,0.397,0.0,0.0,13.2
386,`` Black Water '',became by,one of the few records,False,40.0,0.4,0.0,0.0,13.3
386,`` Black Water '',became by,any act released as a B-side to another Hot 100 hit `` before '' topping the Hot 100 itself,False,33.1,0.331,0.0,0.0,11.0
386,any act,released to as,a B-side,False,41.4,0.414,0.0,0.0,13.8
386,any act,released to to,another Hot 100 hit `` before '' topping the Hot 100 itself,False,37.5,0.375,0.0,0.0,12.5
386,any act,released to,another Hot 100 hit `` before '' topping the Hot 100 itself,False,37.7,0.377,0.0,0.0,12.6
386,`` Black Water '',topping,the Hot 100 itself,False,39.1,0.391,0.0,0.0,13.0
386,the Hot,is,itself,False,40.9,0.409,0.0,0.0,13.6
386,`` Black Water '',became,one of the few records of the few records,False,39.6,0.396,0.0,0.0,13.2
386,the Hot,the Hot,100,False,40.8,0.408,0.0,0.0,13.6
386,`` Black Water '',"became one, one of",the few records,False,43.5,0.435,0.0,0.0,14.5
386,`` Black Water '',became by,any act,False,41.0,0.41,0.0,0.0,13.7
386,`` Black Water '',"any act released, released as",a B-side,False,40.4,0.404,0.0,0.0,13.5
386,`` Black Water '',released to,100,False,39.5,0.395,0.0,0.0,13.2
386,`` Black Water '',"100 hit, hit before, before topping",the Hot,False,33.7,0.337,0.0,0.0,11.2
387,the List of Great American Beer Festival,is,medalists,False,40.0,0.4,0.0,0.0,13.3
388,`` Greenfish,was launched by,the Electric Boat Co.,False,39.3,0.393,0.0,0.0,13.1
388,`` Greenfish,sponsored,"sponsored by Mrs. Thomas J. Doyle ; and commissioned 7 June 1946 , Comdr",False,36.9,0.369,0.0,0.0,12.3
388,`` Greenfish,sponsored by,Mrs. Thomas J. Doyle,False,37.0,0.37,0.0,0.0,12.3
388,Groton,is,Conn.,False,27.3,0.273,0.0,0.0,9.1
388,`` Greenfish,launched,21 December 1945 ;,False,29.4,0.294,0.0,0.0,9.8
388,`` Greenfish,commissioned,7 June 1946,False,30.3,0.303,0.0,0.0,10.1
388,`` Greenfish,launched by,the Electric Boat Co. Groton,False,43.5,0.435,0.0,0.0,14.5
388,`` Greenfish,launched,21 December 1945,False,30.0,0.3,0.0,0.0,10.0
388,`` Greenfish,sponsored by,Mrs. Thomas J. Doyle,False,37.0,0.37,0.0,0.0,12.3
388,`` Greenfish,sponsored commissioned,7 June 1946,False,34.9,0.349,0.0,0.0,11.6
389,It,started from,modest beginnings,False,26.4,0.264,0.0,0.0,8.8
389,It,became,a gigantic charity,False,33.3,0.333,0.0,0.0,11.1
389,It,"started, started from",modest beginnings,False,25.8,0.258,0.0,0.0,8.6
390,`` Le Griffon,be,the `` Holy Grail '' of Great Lakes shipwreck hunters,False,39.6,0.396,0.0,0.0,13.2
390,`` Le Griffon,"reported, be to the `` Holy Grail '', the `` Holy Grail '' of",Great Lakes shipwreck hunters,False,34.0,0.34,0.0,0.0,11.3
391,See,is,"Grand Duke of Luxembourg , List of Prime Ministers of Luxembourg",False,33.8,0.338,0.0,0.0,11.3
391,Grand Duke,is,List of Prime Ministers of Luxembourg,False,36.4,0.364,0.0,0.0,12.1
391,See Grand Duke,See also,Grand Duke,False,40.9,0.409,0.0,0.0,13.6
391,See Grand Duke,Grand Duke of,Luxembourg,False,36.7,0.367,0.0,0.0,12.2
391,See Grand Duke,List of,List,False,34.9,0.349,0.0,0.0,11.6
391,See Grand Duke,Prime Ministers of,Prime Ministers,False,38.9,0.389,0.0,0.0,13.0
392,`` The Cure,topped,the online music sales charts,False,40.0,0.4,0.0,0.0,13.3
392,`` The Cure,topped,the online music sales charts,False,40.0,0.4,0.0,0.0,13.3
393,he,was in,"one of only a few concert organists worldwide who supported themselves exclusively by giving recitals , concerts and master classes",False,36.5,0.365,0.0,0.0,12.2
393,he,was in,any supplement from teaching or church position,False,40.4,0.404,0.0,0.0,13.5
393,only a few concert organists,supported,themselves,False,41.9,0.419,0.0,0.0,14.0
393,who,giving,"recitals , concerts and master classes",False,44.0,0.44,0.0,0.0,14.7
393,who,giving,concerts and master classes,False,42.5,0.425,0.0,0.0,14.2
393,who,giving,master classes,False,38.8,0.388,0.0,0.0,12.9
393,he,"was one, one of",only a few concert organists,False,40.4,0.404,0.0,0.0,13.5
393,he,only a few concert organists worldwide supported,themselves,False,38.5,0.385,0.0,0.0,12.8
393,he,"supported exclusively, supported by, by giving",recitals,False,36.0,0.36,0.0,0.0,12.0
393,he,was without,any supplement,False,35.3,0.353,0.0,0.0,11.8
393,he,any supplement from,teaching,False,35.6,0.356,0.0,0.0,11.9
394,$ 300 million,indicating,a 3 3\/4 % coupon at par,False,48.1,0.481,0.0,0.0,16.0
394,$ 300 million,$ 300 million to indicating in,Nomura International Ltd,False,41.9,0.419,0.0,0.0,14.0
394,$ 300 million,indicating via,Nomura International Ltd,False,42.6,0.426,0.0,0.0,14.2
394,bonds,is,due,False,29.9,0.299,0.0,0.0,10.0
394,bonds,due,"November 16 , 1993",False,37.1,0.371,0.0,0.0,12.4
394,$ 300 million,$ 300 million of,bonds,False,44.0,0.44,0.0,0.0,14.7
394,$ 300 million,due,"November 16 , 1993",False,35.2,0.352,0.0,0.0,11.7
394,$ 300 million,$ 300 million with,equity - purchase warrants,False,42.1,0.421,0.0,0.0,14.0
394,$ 300 million,$ 300 million indicating,a 3 3\/4 % coupon,False,43.2,0.432,0.0,0.0,14.4
394,$ 300 million,a 3 3\/4 % coupon at,par,False,45.2,0.452,0.0,0.0,15.1
394,$ 300 million,indicating via,Nomura International Ltd,False,42.6,0.426,0.0,0.0,14.2
395,the Senate,passed,a bill permitting execution of terrorists who kill Americans abroad,False,42.4,0.424,0.0,0.0,14.1
395,a bill,permitting,execution of terrorists who kill Americans abroad,False,43.0,0.43,0.0,0.0,14.3
395,terrorists,kill,Americans,False,43.1,0.431,0.0,0.0,14.4
395,the Senate,passed,last week,False,48.0,0.48,0.0,0.0,16.0
395,the Senate,passed Separately passed,a bill,False,42.2,0.422,0.0,0.0,14.1
395,the Senate,a bill permitting,execution,False,41.9,0.419,0.0,0.0,14.0
395,the Senate,execution of,terrorists,False,37.8,0.378,0.0,0.0,12.6
395,the Senate,kill,Americans,False,46.6,0.466,0.0,0.0,15.5
396,Mr. Panelli,got,when he first got the machine,False,42.7,0.427,0.0,0.0,14.2
396,he,got,the machine,False,28.9,0.289,0.0,0.0,9.6
396,he,left on,grease marks,False,32.1,0.321,0.0,0.0,10.7
396,it,left on,grease marks,False,32.1,0.321,0.0,0.0,10.7
396,it,complains to left on,his carpet,False,39.1,0.391,0.0,0.0,13.0
396,it,was,boring,False,25.4,0.254,0.0,0.0,8.5
396,Mr. Panelli,"rowed, rowed religiously",he,False,32.5,0.325,0.0,0.0,10.8
396,Mr. Panelli,got first got,the machine,False,40.0,0.4,0.0,0.0,13.3
396,he,complains,it,False,27.4,0.274,0.0,0.0,9.1
396,he,left,grease marks,False,30.8,0.308,0.0,0.0,10.3
396,he,left on,his carpet,False,35.4,0.354,0.0,0.0,11.8
397,A half - dozen Soviet space officials,stopped by in,Tokyo,False,43.2,0.432,0.0,0.0,14.4
397,A half - dozen Soviet space officials,stopped by in,an exhibit,False,47.1,0.471,0.0,0.0,15.7
397,A half - dozen Soviet space officials,to see,to see their counterparts at the National Space Development Agency of Japan,False,53.1,0.531,0.0,0.0,17.7
397,A half - dozen Soviet space officials,to see,their counterparts at the National Space Development Agency of Japan,False,54.9,0.549,0.0,0.0,18.3
397,A half - dozen Soviet space officials,in,July,False,42.5,0.425,0.0,0.0,14.2
397,A half - dozen Soviet space officials,"stopped, stopped in",Tokyo,False,40.3,0.403,0.0,0.0,13.4
397,A half - dozen Soviet space officials,in in,July,False,43.4,0.434,0.0,0.0,14.5
397,A half - dozen Soviet space officials,stopped for,an exhibit,False,46.4,0.464,0.0,0.0,15.5
397,A half - dozen Soviet space officials,"stopped, stopped by, see to see",their counterparts,False,46.9,0.469,0.0,0.0,15.6
397,A half - dozen Soviet space officials,their counterparts at,the National Space Development Agency,False,53.2,0.532,0.0,0.0,17.7
397,A half - dozen Soviet space officials,the National Space Development Agency of,Japan,False,52.6,0.526,0.0,0.0,17.5
398,Beatrice,to sell,debt,False,43.1,0.431,0.0,0.0,14.4
398,the company,to offer at,$ 200 million of its senior subordinated reset notes,False,47.4,0.474,0.0,0.0,15.8
398,the company,filed,when Beatrice first filed to sell debt,False,37.3,0.373,0.0,0.0,12.4
398,the company,planned to offer at,a yield of 12 3\/4 %,False,38.4,0.384,0.0,0.0,12.8
398,the company,planned,A month ago,False,39.0,0.39,0.0,0.0,13.0
398,the company,offer,$ 200 million of its senior subordinated reset notes to of its senior subordinated reset notes,False,44.5,0.445,0.0,0.0,14.8
398,a yield,of,12 3\/4 % of 12 3\/4 %,False,25.7,0.257,0.0,0.0,8.6
398,Beatrice,"planned A month ago, filed first filed, sell to, filed sell",debt,False,43.0,0.43,0.0,0.0,14.3
398,the company,"planned, offer to, planned offer",$ 200 million,False,41.8,0.418,0.0,0.0,13.9
