sent_id,subject,relation,object,high_fidelity(sim>=90),correctness_%,correctness,completeness_of_sentence,minimality,accuracy_%
152,a second reorganization plan,to pay off,the airline 's debts,True,100.0,1.0,1.0,0.56,85.3
152,Eastern,are,Eastern its creditors,True,100.0,1.0,1.0,0.8,93.3
152,Eastern,are in,"the final , delicate stages",True,100.0,1.0,1.0,0.68,89.3
152,Eastern,"the final , delicate stages of, of negotiating",a second reorganization plan,True,97.5,0.975,1.0,0.48,81.8
152,Eastern,"pay to, a second reorganization plan pay, pay off",the airline 's debts,True,93.5,0.935,1.0,0.44,79.2
153,Trek,made,only traditional road bikes,True,100.0,1.0,0.952,0.833,92.8
153,Trek,did not take,a rocket scientist,True,94.1,0.941,0.952,0.806,90.0
153,it,did not take,a rocket scientist,True,93.8,0.938,0.952,0.806,89.9
153,it,to change in,a road bike,True,94.1,0.941,0.952,0.806,90.0
153,it,made,only traditional road bikes,True,100.0,1.0,0.952,0.833,92.8
153,it,change in,a mountain bike,True,94.3,0.943,0.952,0.833,90.9
153,Trek 's president,made,only traditional road bikes,True,100.0,1.0,0.952,0.778,91.0
153,Trek 's president,is,Dick Burke,True,94.9,0.949,0.952,0.833,91.1
153,Trek,made previously made,only traditional road bikes,True,100.0,1.0,0.952,0.778,91.0
153,Trek,take n't,it,True,100.0,1.0,0.952,0.889,94.7
153,Trek,made take,a rocket scientist,True,100.0,1.0,0.952,0.833,92.8
153,Trek,"change to, take change",a road bike,True,93.3,0.933,0.952,0.778,88.8
153,Trek,change into,a mountain bike,True,100.0,1.0,0.952,0.833,92.8
153,Trek 's president Dick Burke,says,Dick Burke,True,100.0,1.0,0.952,0.778,91.0
154,Charles O. Givens,bred,Tennessee Walking Horses,True,100.0,1.0,0.926,0.844,92.3
154,son,bred,Tennessee Walking Horses,True,100.0,1.0,0.926,0.889,93.8
154,Charles O. Givens,bred,six years,True,100.0,1.0,0.926,0.867,93.1
154,son,bred,six years,True,100.0,1.0,0.926,0.911,94.6
154,Charles O. Givens,raised,cattle,True,100.0,1.0,0.926,0.889,93.8
154,son,raised,cattle,True,100.0,1.0,0.926,0.933,95.3
154,Charles O. Givens,not made on,a profit,True,94.4,0.944,0.926,0.822,89.7
154,son,not made on,a profit,True,90.9,0.909,0.926,0.867,90.1
154,Charles O. Givens,bred to raised,four,True,95.8,0.958,0.926,0.844,90.9
154,son,bred to raised,four,True,93.0,0.93,0.926,0.889,91.5
154,Charles O. Givens,made on,either,True,100.0,1.0,0.926,0.867,93.1
154,son,made on,either,True,100.0,1.0,0.926,0.911,94.6
154,Charles O. Givens,Charles O. Givens of,Charles O. Givens son,True,100.0,1.0,0.926,0.756,89.4
154,Charles O. Givens,son of,"Mount Vernon , Ind. - investment broker",True,100.0,1.0,0.926,0.733,88.6
154,Charles O. Givens,bred,a former stable owner,True,100.0,1.0,0.926,0.822,91.6
154,Charles O. Givens,bred for,Tennessee Walking Horses,True,100.0,1.0,0.926,0.822,91.6
154,Charles O. Givens,bred raised,six years,True,100.0,1.0,0.926,0.844,92.3
154,Charles O. Givens,raised for,cattle,True,100.0,1.0,0.926,0.867,93.1
154,Charles O. Givens,made never,four,True,100.0,1.0,0.926,0.867,93.1
154,Charles O. Givens,raised made,a profit,True,100.0,1.0,0.926,0.844,92.3
154,Charles O. Givens,"made on, on either",either,True,94.1,0.941,0.926,0.822,89.6
155,Mr. Baker,heads,the Kentucky Association of Science Educators and Skeptics,True,100.0,1.0,1.0,0.083,69.4
155,Mr. Baker,heads,the Kentucky Association of Science Educators and Skeptics,True,100.0,1.0,1.0,0.083,69.4
156,Declining issues,outnumbered,advancers,True,100.0,1.0,1.0,0.692,89.7
156,Declining issues,were to outnumbered,349,True,100.0,1.0,1.0,0.538,84.6
156,224 issues,were,unchanged,True,100.0,1.0,1.0,0.692,89.7
156,224 issues,outnumbered,advancers,True,100.0,1.0,1.0,0.692,89.7
156,Declining issues,outnumbered,551 to,True,100.0,1.0,1.0,0.615,87.2
156,Declining issues,outnumbered,advancers,True,100.0,1.0,1.0,0.692,89.7
156,Declining issues,"outnumbered, outnumbered to",349,False,84.3,0.843,1.0,0.538,79.4
157,such a sale,reassure,its investors,True,100.0,1.0,0.938,0.8,91.3
157,Armstrong,reassure,its investors,True,100.0,1.0,0.938,0.867,93.5
157,Armstrong,deter,"the Belzbergs , who own a 9.85 % stake in the Lancaster , Pa. , company",True,100.0,1.0,0.938,0.4,77.9
157,the Belzbergs,own,"a 9.85 % stake in the Lancaster , Pa. , company",True,100.0,1.0,0.938,0.533,82.4
157,Lancaster,is,Pa.,False,89.7,0.897,0.938,0.9,91.2
157,Armstrong,help Moreover help reassure,its investors,True,100.0,1.0,0.938,0.767,90.2
157,Armstrong,reassure deter,the Belzbergs,True,100.0,1.0,0.938,0.833,92.4
157,Armstrong,own,a 9.85 % stake,True,100.0,1.0,0.938,0.8,91.3
157,Armstrong,a 9.85 % stake in,Pa.,True,100.0,1.0,0.938,0.767,90.2
158,He,showed up,a carpenter 's level,True,100.0,1.0,0.923,0.72,88.1
158,He,measured,every surface,True,100.0,1.0,0.923,0.84,92.1
158,He,was caused,the apparent shrinkage,True,100.0,1.0,0.923,0.76,89.4
158,the apparent shrinkage,was caused by,the perspective,True,100.0,1.0,0.923,0.68,86.8
158,He,"showed, showed up, showed with",a carpenter 's level,False,85.4,0.854,0.923,0.6,79.2
158,He,"measured carefully, showed measured",every surface,False,85.3,0.853,0.923,0.72,83.2
158,the apparent shrinkage,measured showed caused by,the perspective,True,100.0,1.0,0.923,0.64,85.4
159,A cafeteria,located on,the sixth floor,True,100.0,1.0,0.9,0.731,87.7
159,A cafeteria,"located, located also located, located on",the sixth floor,True,90.5,0.905,0.9,0.577,79.4
159,A cafeteria,"located, chapel on",the 14th floor,False,88.9,0.889,0.9,0.692,82.7
159,A cafeteria,hall on,the 15th floor,True,100.0,1.0,0.9,0.731,87.7
160,A casting director,told,Scott,True,100.0,1.0,1.0,0.844,94.8
160,he,'d met,him,True,100.0,1.0,1.0,0.875,95.8
160,he,was casting,the `` G.I. Joe '' cartoon,True,100.0,1.0,1.0,0.719,90.6
160,he,told,Scott,True,100.0,1.0,1.0,0.906,96.9
160,A casting director,before,a week,True,100.0,1.0,1.0,0.812,93.7
160,A casting director,told_that,that he had wished that he 'd met him a week before,True,92.3,0.923,1.0,0.5,80.8
160,A casting director,A casting director at,the time,True,100.0,1.0,1.0,0.719,90.6
160,A casting director,told,Scott,True,100.0,1.0,1.0,0.844,94.8
160,A casting director,wished,he,True,100.0,1.0,1.0,0.844,94.8
160,A casting director,met,he,True,100.0,1.0,1.0,0.844,94.8
160,A casting director,met,him,True,100.0,1.0,1.0,0.844,94.8
160,he,"met before casting, casting for",the `` G.I. Joe '' cartoon,True,92.0,0.92,1.0,0.625,84.8
161,the Samaritan ethnonym,derived to According,Samaritan tradition,True,100.0,1.0,0.938,0.778,90.5
161,the Samaritan ethnonym,derived from,the region of Samaria,True,100.0,1.0,0.938,0.75,89.6
161,they,were,the `` Guardians '' of the true Israelite religion,True,100.0,1.0,0.938,0.694,87.7
161,the fact,were,the `` Guardians '' of the true Israelite religion,True,100.0,1.0,0.938,0.667,86.8
161,the Samaritan ethnonym,"derived According, According to, derived however",Samaritan tradition,False,88.5,0.885,0.938,0.694,83.9
161,the Samaritan ethnonym,"derived not derived, derived from",the region,True,91.1,0.911,0.938,0.722,85.7
161,the Samaritan ethnonym,the region of,Samaria,True,100.0,1.0,0.938,0.806,91.5
161,the Samaritan ethnonym,derived from,the fact,True,100.0,1.0,0.938,0.806,91.5
161,the Samaritan ethnonym,the `` Guardians,they,True,100.0,1.0,0.938,0.806,91.5
161,the Samaritan ethnonym,the `` Guardians of,the true Israelite religion,True,100.0,1.0,0.938,0.694,87.7
162,Applying,Applying,this technique,True,100.0,1.0,1.0,0.765,92.2
162,Applying,facilitates,the connection of the center of the foot with the lower abdomen,True,100.0,1.0,1.0,0.176,72.5
163,the lower river,had As,a result,True,100.0,1.0,1.0,0.588,86.3
163,the lower river,had to dredged in,two years,True,100.0,1.0,1.0,0.471,82.4
163,the lower river,be dredged in,two years,True,100.0,1.0,1.0,0.529,84.3
163,times,times,three,True,100.0,1.0,1.0,0.824,94.1
163,the lower river,had As,a result,True,100.0,1.0,1.0,0.588,86.3
163,the lower river,"had, dredged to, had dredged, dredged in",two years,False,81.6,0.816,1.0,0.294,70.3
164,Barbara fought,fought,Barbara,True,100.0,1.0,1.0,0.81,93.7
164,Barbara fought,"fought however unable, leave to, unable leave, leave behind",her vigilante life,False,86.5,0.865,1.0,0.333,73.3
164,Barbara fought,fought,a mugger,True,100.0,1.0,1.0,0.762,92.1
164,Barbara fought,"miscarried ultimately, fought miscarried",her child,False,85.4,0.854,1.0,0.619,82.4
165,Chevalier,fulfilled,his promise,True,100.0,1.0,1.0,0.867,95.6
165,Chevalier,erecting,a shrine dedicated to the honour of Mary under the title of `` Our Lady of the Sacred Heart '',True,100.0,1.0,1.0,0.267,75.6
165,a shrine,dedicated to in,the honour of Mary,True,96.4,0.964,1.0,0.7,88.8
165,a shrine,dedicated to in,the honour of Mary,True,96.4,0.964,1.0,0.7,88.8
165,a shrine,dedicated to in under,the title of `` Our Lady of the Sacred Heart '',True,97.8,0.978,1.0,0.433,80.4
165,Chevalier,fulfilled,the following year by,True,100.0,1.0,1.0,0.8,93.3
165,Chevalier,fulfilled,his promise,True,100.0,1.0,1.0,0.867,95.6
165,Chevalier,"fulfilled, fulfilled by, by erecting",a shrine,False,84.2,0.842,1.0,0.733,85.8
165,Chevalier,"a shrine dedicated, dedicated to",the honour,False,88.4,0.884,1.0,0.733,87.2
165,Chevalier,the honour of,Mary,True,100.0,1.0,1.0,0.833,94.4
165,Chevalier,dedicated under,the title,True,100.0,1.0,1.0,0.833,94.4
165,Chevalier,the title of,Our Lady,True,100.0,1.0,1.0,0.8,93.3
165,Chevalier,Our Lady of,the Sacred Heart '',True,100.0,1.0,1.0,0.733,91.1
166,Citizens for Responsibility and Ethics,filed in,an Ethics Committee complaint against Bond,True,100.0,1.0,1.0,0.435,81.2
166,Citizens for Responsibility and Ethics,filed in,his role in the ouster of Graves,True,100.0,1.0,1.0,0.391,79.7
166,Citizens for Responsibility and Ethics in Washington,filed in,an Ethics Committee complaint against Bond,True,100.0,1.0,1.0,0.348,78.3
166,Citizens for Responsibility and Ethics,Citizens for Responsibility and Ethics in,Washington,True,100.0,1.0,1.0,0.478,82.6
166,Citizens for Responsibility and Ethics,filed,an Ethics Committee complaint,True,100.0,1.0,1.0,0.565,85.5
166,Citizens for Responsibility and Ethics,an Ethics Committee complaint against,Bond,True,100.0,1.0,1.0,0.522,84.1
166,Citizens for Responsibility and Ethics,filed over,his role,True,100.0,1.0,1.0,0.609,87.0
166,Citizens for Responsibility and Ethics,his role in,the ouster,True,100.0,1.0,1.0,0.565,85.5
166,Citizens for Responsibility and Ethics,the ouster of,Graves,True,100.0,1.0,1.0,0.609,87.0
167,the transmitter location,being based in,Tyrone and a smaller signal wattage,True,100.0,1.0,1.0,0.769,92.3
167,it,was in,barely hearable,True,100.0,1.0,1.0,0.904,96.8
167,it,was in,the transmitter location being based in Tyrone and a smaller signal wattage,True,100.0,1.0,1.0,0.712,90.4
167,it,was in,the northern portions of Atlanta beyond the downtown area or even the northern reaches of Fulton or DeKalb Counties,True,100.0,1.0,1.0,0.577,85.9
167,it,as was,as it was a rimshot to the southwest of the city,True,100.0,1.0,1.0,0.731,91.0
167,it,was,a rimshot to the southwest of the city,True,100.0,1.0,1.0,0.808,93.6
167,it,"was Due, Due to, the transmitter location based, based in",Tyrone a smaller signal wattage,True,90.5,0.905,1.0,0.692,86.6
167,it,"was, hearable barely, was in",the northern portions,False,86.0,0.86,1.0,0.827,89.6
167,it,the northern portions of,Atlanta,True,100.0,1.0,1.0,0.885,96.2
167,it,the northern portions beyond,the downtown area,True,100.0,1.0,1.0,0.846,94.9
167,it,even the northern reaches of,Fulton DeKalb Counties,True,100.0,1.0,1.0,0.827,94.2
167,it,"was a rimshot, a rimshot to",the southwest,False,88.0,0.88,1.0,0.827,90.2
167,it,the southwest of,the city,True,100.0,1.0,1.0,0.885,96.2
168,some services,run in,the morning and evening rush,True,96.8,0.968,1.0,0.438,80.2
168,some services,run in,hours,True,93.9,0.939,1.0,0.688,87.6
168,some services,run During,hours,True,100.0,1.0,1.0,0.688,89.6
168,some services,"run, direct to, to from",Paddington Reading,False,82.1,0.821,1.0,0.438,75.3
169,the University,banned From,"smoking on any of its property , including inside and outside buildings in areas that were once designated as smoking areas",True,100.0,1.0,1.0,0.286,76.2
169,the University,banned From,the start of the first semester of 2010,True,100.0,1.0,1.0,0.657,88.6
169,the University,including,inside and outside buildings in areas that were once designated as smoking areas,True,100.0,1.0,1.0,0.543,84.8
169,areas,were designated as,that,True,100.0,1.0,1.0,0.857,95.2
169,areas,designated as,smoking areas,True,100.0,1.0,1.0,0.857,95.2
169,the start,of,the first semester of 2010 of the first semester of 2010,True,100.0,1.0,1.0,0.6,86.7
169,the University,"banned From, the start of banned",smoking,True,92.7,0.927,1.0,0.743,89.0
169,the University,smoking on,any,True,100.0,1.0,1.0,0.857,95.2
169,the University,any of,its property,True,100.0,1.0,1.0,0.829,94.3
169,the University,smoking including,inside and outside buildings,True,100.0,1.0,1.0,0.771,92.4
169,the University,inside and outside buildings in,areas,True,100.0,1.0,1.0,0.771,92.4
169,the University,"designated, designated once designated, designated as",smoking areas,False,88.7,0.887,1.0,0.714,86.7
170,directed Fr,"found to, directed found, a monastery of, his order in, found in",1873,False,83.2,0.832,0.667,0.211,57.0
171,He,finds as,himself,True,100.0,1.0,1.0,0.789,93.0
171,He,finds in,a desert,True,100.0,1.0,1.0,0.737,91.2
171,He,finds as,a group of Neo Arcadians,True,100.0,1.0,1.0,0.579,86.0
171,He,surround,him,True,100.0,1.0,1.0,0.842,94.7
171,He,ending,the game,True,100.0,1.0,1.0,0.789,93.0
171,He,ending,ending the game,True,100.0,1.0,1.0,0.737,91.2
171,He,finds,himself,True,100.0,1.0,1.0,0.842,94.7
171,He,finds in,a desert,True,100.0,1.0,1.0,0.737,91.2
171,He,finds as,a group,True,100.0,1.0,1.0,0.737,91.2
171,He,a group of,Neo Arcadians,True,100.0,1.0,1.0,0.684,89.5
171,He,surround,him,True,100.0,1.0,1.0,0.842,94.7
171,He,ending,the game,True,100.0,1.0,1.0,0.789,93.0
172,He,played in,Perker,True,100.0,1.0,1.0,0.714,90.5
172,He,played in,the 1985 adaptation of `` The Pickwick Papers '',True,100.0,1.0,1.0,0.143,71.4
172,He,played,Perker,True,100.0,1.0,1.0,0.786,92.9
172,He,played in,the 1985 adaptation,True,100.0,1.0,1.0,0.571,85.7
172,He,the 1985 adaptation of,The Pickwick Papers '',True,100.0,1.0,1.0,0.357,78.6
173,He,represented,"the riding of Nickel Belt in the Sudbury , Ontario area",True,100.0,1.0,1.0,0.071,69.0
173,He,represented,the riding,True,100.0,1.0,1.0,0.714,90.5
173,He,the riding of,Nickel Belt,True,100.0,1.0,1.0,0.571,85.7
173,He,the riding in,"the Sudbury , Ontario area",True,100.0,1.0,1.0,0.357,78.6
174,He,buried in,the Abbey of the Psalms mausoleum,True,100.0,1.0,1.0,0.438,81.3
174,He,buried at,the Hollywood Forever Cemetery,True,100.0,1.0,1.0,0.562,85.4
174,He,"buried, buried in",the Abbey,False,84.6,0.846,1.0,0.625,82.4
174,He,the Abbey of,the Psalms mausoleum,True,100.0,1.0,1.0,0.562,85.4
174,He,buried at,the Hollywood Forever Cemetery,True,100.0,1.0,1.0,0.562,85.4
175,Aiseau,was,"a village dedicated to agriculture , logging , but also to the industry",True,100.0,1.0,1.0,0.167,72.2
175,a village,dedicated to,agriculture,True,100.0,1.0,1.0,0.722,90.7
175,a village,dedicated,agriculture,True,100.0,1.0,1.0,0.778,92.6
175,Aiseau,dedicated,agriculture,True,100.0,1.0,1.0,0.833,94.4
175,Aiseau,"was Historically was a village, a village dedicated, dedicated to",agriculture,False,85.3,0.853,1.0,0.333,72.9
175,Aiseau,"dedicated logging, but also, logging to",the industry,False,85.4,0.854,1.0,0.5,78.5
176,Hofmann,was,a below-average high school student,True,100.0,1.0,0.938,0.731,89.0
176,Hofmann,had,"many hobbies including magic , electronics , chemistry , and stamp and coin collecting",True,100.0,1.0,0.938,0.385,77.4
176,he,had,"many hobbies including magic , electronics , chemistry , and stamp and coin collecting",True,100.0,1.0,0.938,0.385,77.4
176,he,was,a below-average high school student,True,100.0,1.0,0.938,0.731,89.0
176,he,including,"magic , electronics , chemistry , and stamp and coin collecting",True,100.0,1.0,0.938,0.5,81.3
176,he,including,"electronics , chemistry , and stamp and coin collecting",True,100.0,1.0,0.938,0.577,83.8
176,he,including,"chemistry , and stamp and coin collecting",True,100.0,1.0,0.938,0.654,86.4
176,he,including,stamp and coin collecting,True,100.0,1.0,0.938,0.769,90.2
176,he,including,coin collecting,True,100.0,1.0,0.938,0.846,92.8
176,Hofmann,was a below-average high school student,he,True,100.0,1.0,0.938,0.692,87.7
176,Hofmann,was had,many hobbies,True,100.0,1.0,0.938,0.808,91.5
176,Hofmann,many hobbies including,magic,True,100.0,1.0,0.938,0.808,91.5
177,BAE Systems,stated in,pressure campaigns from various human rights groups,True,97.9,0.979,1.0,0.56,84.6
177,BAE Systems,produces,land mines or cluster bombs,True,100.0,1.0,1.0,0.68,89.3
177,BAE Systems,produces,cluster bombs,True,100.0,1.0,1.0,0.8,93.3
177,it,produces,land mines or cluster bombs,True,100.0,1.0,1.0,0.72,90.7
177,it,produces,cluster bombs,True,100.0,1.0,1.0,0.84,94.7
177,BAE Systems,stated_that,it no longer produces land mines or cluster bombs,True,91.0,0.91,1.0,0.52,81.0
177,BAE Systems,"stated However, stated after, pressure campaigns from",various human rights groups,False,89.7,0.897,1.0,0.48,79.2
177,BAE Systems,stated recently stated,it,True,100.0,1.0,1.0,0.76,92.0
177,BAE Systems,"longer no, produces longer produces",land mines,True,95.0,0.95,1.0,0.64,86.3
178,vaccines,strains,when the antigenicities of the seed strains and wild viruses,True,100.0,1.0,1.0,0.478,82.6
178,vaccines,to protect,the vaccinees,True,100.0,1.0,1.0,0.783,92.8
178,vaccines,do not match,when the antigenicities of the seed strains and wild viruses do not match,True,100.0,1.0,1.0,0.261,75.4
178,viruses,is,wild,False,88.9,0.889,1.0,0.87,92.0
178,the antigenicities of the seed,strains,when wild viruses,True,100.0,1.0,1.0,0.609,87.0
178,the antigenicities,"fail However, the antigenicities of",the seed,False,87.3,0.873,1.0,0.609,82.7
178,vaccines,"strains wild, match not match fail, protect to, fail protect",the vaccinees,False,86.9,0.869,1.0,0.435,76.8
179,the second excitation pulse,before is,before the relaxation is complete,True,100.0,1.0,1.0,0.676,89.2
179,the relaxation,is,complete,True,100.0,1.0,1.0,0.882,96.1
179,the average magnetization vector,points in,a nonparallel direction,True,100.0,1.0,1.0,0.735,91.2
179,the average magnetization vector,If is sent,If the second excitation pulse is sent prematurely before the relaxation is complete,True,100.0,1.0,1.0,0.412,80.4
179,the average magnetization vector,giving,giving suboptimal absorption and emission of the pulse,True,100.0,1.0,1.0,0.618,87.3
179,the average magnetization vector,giving,suboptimal absorption and emission of the pulse,True,100.0,1.0,1.0,0.647,88.2
179,the average magnetization vector,giving,emission,True,100.0,1.0,1.0,0.824,94.1
179,the second excitation pulse,"sent, sent prematurely",the relaxation,True,94.8,0.948,1.0,0.735,89.4
179,the average magnetization vector,"is, points still points, points in",a nonparallel direction,True,92.3,0.923,1.0,0.618,84.7
179,the average magnetization vector,giving,suboptimal absorption,True,100.0,1.0,1.0,0.794,93.1
179,the average magnetization vector,suboptimal absorption of,the pulse,True,100.0,1.0,1.0,0.735,91.2
180,he,won In from in,1972,True,100.0,1.0,1.0,0.625,87.5
180,he,won In from in,Yakutpura,True,100.0,1.0,1.0,0.625,87.5
180,he,won In from in,1978,True,100.0,1.0,1.0,0.625,87.5
180,he,won In,1972,True,100.0,1.0,1.0,0.75,91.7
180,he,"won, won from",Yakutpura,False,89.4,0.894,1.0,0.688,86.1
180,he,"in later, won in",1978,False,80.0,0.8,1.0,0.625,80.8
180,he,"in again, in from",Charminar,False,85.1,0.851,1.0,0.625,82.5
181,researchers,found In in,metallic conductivity,True,100.0,1.0,1.0,0.538,84.6
181,researchers,found In,1972,True,100.0,1.0,1.0,0.692,89.7
181,researchers,found in,the charge-transfer complex TTF-TCNQ,True,100.0,1.0,1.0,0.462,82.1
181,researchers,found In,1972,True,100.0,1.0,1.0,0.692,89.7
181,researchers,found,metallic conductivity,True,100.0,1.0,1.0,0.692,89.7
181,researchers,found in,the charge-transfer complex TTF-TCNQ,True,100.0,1.0,1.0,0.462,82.1
182,Sun,announced In,Project Indiana,True,100.0,1.0,1.0,0.821,94.0
182,Sun,announced In,2007,True,100.0,1.0,1.0,0.857,95.2
182,Sun,announced,"several goals , including providing an open source binary distribution of the OpenSolaris project , replacing SXDE",True,100.0,1.0,1.0,0.321,77.4
182,Sun,providing,an open source binary distribution of the OpenSolaris project,True,100.0,1.0,1.0,0.607,86.9
182,Sun,replacing,SXDE,True,100.0,1.0,1.0,0.893,96.4
182,Sun,announced In announced,Project Indiana,True,100.0,1.0,1.0,0.786,92.9
182,Sun,announced with,several goals,True,100.0,1.0,1.0,0.821,94.0
182,Sun,"several goals including, including providing",an open source binary distribution,True,92.9,0.929,1.0,0.607,84.5
182,Sun,an open source binary distribution of,the OpenSolaris project,True,100.0,1.0,1.0,0.643,88.1
182,Sun,providing replacing,SXDE,True,100.0,1.0,1.0,0.857,95.2
183,scam websites,co In,2010,True,93.3,0.933,0.955,0.875,92.1
183,scam websites,opted,"opted a photograph of her to promote health treatments , the ubiquitous `` 1 weird old tip '' belly fat diets , and penny auctions , unauthorized usage of which Theuriau was initially unaware",True,98.5,0.985,0.955,0.075,67.2
183,scam websites,opted,a photograph of her,True,91.7,0.917,0.955,0.825,89.9
183,scam websites,to promote,health treatments,True,100.0,1.0,0.955,0.85,93.5
183,scam websites,to promote,"the ubiquitous `` 1 weird old tip '' belly fat diets , and penny auctions",True,100.0,1.0,0.955,0.525,82.7
183,scam websites,to promote,penny auctions,True,100.0,1.0,0.955,0.85,93.5
183,scam websites,to promote,unauthorized usage of which Theuriau was initially unaware,True,100.0,1.0,0.955,0.7,88.5
183,scam websites,to promote,"to promote health treatments , the ubiquitous `` 1 weird old tip '' belly fat diets , and penny auctions , unauthorized usage of which Theuriau was initially unaware",True,100.0,1.0,0.955,0.175,71.0
183,scam websites,co In,2010,True,93.3,0.933,0.955,0.875,92.1
183,scam websites,co - opted,a photograph,False,82.5,0.825,0.955,0.825,86.8
183,scam websites,a photograph of,her,True,100.0,1.0,0.955,0.85,93.5
183,scam websites,promote to promote,health treatments,True,100.0,1.0,0.955,0.825,92.7
183,scam websites,was of,unauthorized usage,True,100.0,1.0,0.955,0.85,93.5
184,there,are In,two organizations that regulate university and collegiate athletics,True,100.0,1.0,1.0,0.214,73.8
184,there,are In,Canada,True,100.0,1.0,1.0,0.714,90.5
184,two organizations,regulate,university and collegiate athletics,True,100.0,1.0,1.0,0.5,83.3
185,it,confirmed In,October 2009,True,100.0,1.0,1.0,0.833,94.4
185,it,was,a hitching and unhitching point for trains being cable hauled to Edge Hill via the Victoria Tunnel,True,100.0,1.0,1.0,0.367,78.9
185,the Byrom Street cutting,was,a hitching and unhitching point for trains being cable hauled to Edge Hill via the Victoria Tunnel,True,100.0,1.0,1.0,0.267,75.6
185,trains,being,cable hauled to Edge Hill via the Victoria Tunnel,True,100.0,1.0,1.0,0.633,87.8
185,cable,hauled to in,Edge Hill,True,100.0,1.0,1.0,0.8,93.3
185,cable,hauled to in,Edge Hill,True,100.0,1.0,1.0,0.8,93.3
185,cable,hauled to in via,the Victoria Tunnel,True,100.0,1.0,1.0,0.733,91.1
185,it,confirmed In,October 2009,True,100.0,1.0,1.0,0.833,94.4
185,it,confirmed,the Byrom Street cutting,True,100.0,1.0,1.0,0.8,93.3
185,it,"was a hitching and unhitching point, a hitching and unhitching point for",trains,True,93.3,0.933,1.0,0.533,82.2
185,it,"cable, cable hauled, hauled to",Edge Hill,False,78.9,0.789,1.0,0.733,84.1
185,it,hauled via,the Victoria Tunnel,True,100.0,1.0,1.0,0.8,93.3
186,Holkins,stated In,a news post,True,100.0,1.0,1.0,0.739,91.3
186,Holkins,reserved,the right to bring Carl back any time Krahulik goes to France,True,100.0,1.0,1.0,0.391,79.7
186,he,reserved,the right to bring Carl back any time Krahulik goes to France,True,100.0,1.0,1.0,0.391,79.7
186,the right,to bring,Carl,True,100.0,1.0,1.0,0.783,92.8
186,Krahulik,goes,France,True,100.0,1.0,1.0,0.87,95.7
186,time,goes,France,True,100.0,1.0,1.0,0.87,95.7
186,Holkins,stated_that,that he reserved the right to bring Carl back any time Krahulik goes to France,True,93.3,0.933,1.0,0.261,73.1
186,Holkins,stated In stated,he,True,100.0,1.0,1.0,0.783,92.8
186,Holkins,reserved,the right,True,100.0,1.0,1.0,0.826,94.2
186,Holkins,"bring to, the right bring",Carl,True,93.3,0.933,1.0,0.696,87.6
186,Krahulik,"bring back goes, goes to",France,True,91.9,0.919,1.0,0.696,87.2
187,a Language A,occupies In,a given territory and another Language B,True,100.0,1.0,1.0,0.52,84.0
187,a Language A,occupies In,another Language B,True,100.0,1.0,1.0,0.68,89.3
187,a Language A,occupies In,a typical case of substrate interference,True,100.0,1.0,1.0,0.56,85.3
187,a Language A,arrives in,arrives in the same territory,True,100.0,1.0,1.0,0.6,86.7
187,a Language A,occupies to arrives in,the same territory,True,97.0,0.97,1.0,0.6,85.7
187,a Language A,"occupies In, a typical case of",substrate interference,True,96.7,0.967,1.0,0.56,84.2
187,a Language A,occupies,a given territory,True,100.0,1.0,1.0,0.72,90.7
187,a Language A,"arrives, arrives in",the same territory,False,89.9,0.899,1.0,0.64,84.6
188,Condon,claimed,whom,True,100.0,1.0,0.966,0.94,96.9
188,Condon,passed in,the ransom money,True,100.0,1.0,0.966,0.88,94.9
188,he,passed in,the ransom money,True,100.0,1.0,0.966,0.88,94.9
188,he,passed in,St. Raymond 's Cemetery,True,100.0,1.0,0.966,0.86,94.2
188,the man,claimed,whom,True,100.0,1.0,0.966,0.92,96.2
188,Condon,claimed_that,he passed the ransom money to in St. Raymond 's Cemetery,True,90.6,0.906,0.966,0.74,87.1
188,Condon told,told In,Condon,True,100.0,1.0,0.966,0.9,95.5
188,Condon told,"told after, after seeing",Hauptmann,True,90.7,0.907,0.966,0.86,91.1
188,Condon told,seeing in,a lineup,True,100.0,1.0,0.966,0.88,94.9
188,Condon told,a lineup at,New York Police Department Greenwich Street Station,True,100.0,1.0,0.966,0.76,90.9
188,Condon told,told,FBI Special Agent Turrou that Hauptmann,True,100.0,1.0,0.966,0.82,92.9
188,Condon told,"was, was not John",the man,True,92.8,0.928,0.966,0.84,91.1
188,Condon,claimed to claimed,he,True,100.0,1.0,0.966,0.9,95.5
188,Condon,passed,the ransom money,True,100.0,1.0,0.966,0.9,95.5
188,Condon,"passed to, passed in",St. Raymond 's Cemetery,True,95.2,0.952,0.966,0.82,91.3
189,order,to support,planned TRAX expansion,True,100.0,1.0,1.0,0.7,90.0
189,UTA,ordered In from,77 Siemens S70 light rail vehicles,True,100.0,1.0,1.0,0.5,83.3
189,UTA,ordered In,order to support planned TRAX expansion,True,100.0,1.0,1.0,0.55,85.0
189,UTA,ordered from,Siemens AG,True,100.0,1.0,1.0,0.75,91.7
189,UTA,"ordered In, support to, order support ordered",77 Siemens S70 light rail vehicles,True,93.8,0.938,1.0,0.3,74.6
189,UTA,ordered from,Siemens AG,True,100.0,1.0,1.0,0.75,91.7
