sent_id,subject,relation,object,matched,best_similarity_%,correctness,completeness,minimality,accuracy_%
140,RU-486,administered in,strict supervision in the presence of a doctor,False,83.6,0.836,0.0,0.0,27.9
140,RU-486,"administered, administered in",France,False,79.0,0.79,0.0,0.0,26.3
140,RU-486,"under only, administered under",strict supervision,False,79.0,0.79,0.0,0.0,26.3
140,RU-486,strict supervision in,the presence,False,66.1,0.661,0.0,0.0,22.0
140,RU-486,the presence of,a doctor,False,63.9,0.639,0.0,0.0,21.3
141,President Bush,made,a final `` take - it - or - leave it,True,92.6,0.926,0.588,0.571,69.5
141,President Bush,made,leave it,False,61.5,0.615,0.0,0.0,20.5
141,President Bush,made,an increase to $ 4.25 an hour over three years,False,74.6,0.746,0.0,0.0,24.9
141,President Bush,take,it,False,58.7,0.587,0.0,0.0,19.6
141,President Bush,leave,it,False,53.5,0.535,0.0,0.0,17.8
141,President Bush,made to offer on,the minimum wage,False,76.0,0.76,0.0,0.0,25.3
141,President Bush,accompanied by,a lower wage,False,50.5,0.505,0.0,0.0,16.8
141,take,is,final,False,39.4,0.394,0.0,0.0,13.1
141,President Bush,made,Earlier this year,False,68.5,0.685,0.0,0.0,22.8
141,an increase,to,$ 4.25 an hour to,False,74.7,0.747,0.0,0.0,24.9
141,an increase,over,three years,False,63.6,0.636,0.0,0.0,21.2
141,a lower wage,for,the first six months of a job for the first six months,False,64.1,0.641,0.0,0.0,21.4
141,President Bush,"made final, made take",take,False,74.5,0.745,0.0,0.0,24.8
141,President Bush,take leave,it,False,61.7,0.617,0.0,0.0,20.6
141,President Bush,made offer,it,False,69.1,0.691,0.0,0.0,23.0
141,President Bush,offer on,the minimum wage,False,70.8,0.708,0.0,0.0,23.6
141,President Bush,an increase to,an increase,False,57.4,0.574,0.0,0.0,19.1
141,President Bush,an increase over,4.25,False,58.3,0.583,0.0,0.0,19.4
141,President Bush,accompanied only,three years,False,50.9,0.509,0.0,0.0,17.0
141,President Bush,made accompanied by,a lower wage,False,52.0,0.52,0.0,0.0,17.3
141,President Bush,a lower wage for,the first six months,False,62.4,0.624,0.0,0.0,20.8
141,President Bush,the first six months of,a job,False,59.8,0.598,0.0,0.0,19.9
142,owners,have followed,the recommended oil maintenance schedule,True,100.0,1.0,1.0,1.0,100.0
142,Mazda,will extend For,the warranty term for engine damage,True,96.4,0.964,0.467,0.6,67.7
142,Mazda,extend For,owners who have followed the recommended oil maintenance schedule,False,87.7,0.877,0.0,0.0,29.2
142,Mazda,extend,"five years or 60,000 miles",False,68.9,0.689,0.0,0.0,23.0
142,who,to,"five years or 60,000 miles",False,54.8,0.548,0.0,0.0,18.3
142,five years,five years,"60,000 miles for engine damage",False,55.2,0.552,0.0,0.0,18.4
142,"60,000 miles",five years,"60,000 miles for engine damage",False,50.5,0.505,0.0,0.0,16.8
142,Mazda,"extend For extend, extend to","five years 60,000 miles",False,56.9,0.569,0.0,0.0,19.0
142,Mazda,the warranty term for,the warranty term,False,66.0,0.66,0.0,0.0,22.0
142,Mazda,extend due,engine damage,False,62.7,0.627,0.0,0.0,20.9
142,Mazda,due to,abnormal engine oil deterioration,False,40.4,0.404,0.0,0.0,13.5
143,The New York City issue,included,$ 757 million of tax - exempt bonds priced to yield between 6.50 % to 7.88 %,False,76.8,0.768,0.0,0.0,25.6
143,The New York City issue,depending on,depending on the maturity,False,58.5,0.585,0.0,0.0,19.5
143,The New York City issue,included to depending on,the maturity,False,65.1,0.651,0.0,0.0,21.7
143,tax - exempt bonds,to yield,between 6.50 % to 7.88 %,False,69.0,0.69,0.0,0.0,23.0
143,The New York City issue,to yield,between 6.50 % to 7.88 %,False,53.7,0.537,0.0,0.0,17.9
143,The New York City issue,included,$ 757 million of tax - exempt bonds priced to yield between 6.50 % to 7.88 % of tax - exempt bonds,False,68.3,0.683,0.0,0.0,22.8
143,tax - exempt bonds,yield,between 6.50 % to 7.88 % to,False,69.0,0.69,0.0,0.0,23.0
143,tax - exempt bonds,priced to,to yield between 6.50 % to 7.88 %,False,74.8,0.748,0.0,0.0,24.9
143,The New York City issue,included,$ 757 million,False,82.1,0.821,0.0,0.0,27.4
143,The New York City issue,$ 757 million of,tax - exempt bonds,True,92.9,0.929,0.929,0.923,92.7
143,The New York City issue,"tax - exempt bonds priced, yield to, priced yield",between 6.50 % to 7.88 %,False,62.9,0.629,0.0,0.0,21.0
143,The New York City issue,"depending, depending on",the maturity,False,59.4,0.594,0.0,0.0,19.8
144,the lawyers,were,just as eager as the judge to wrap it up,False,86.0,0.86,0.0,0.0,28.7
144,the judge,to wrap up,it,False,80.7,0.807,0.0,0.0,26.9
144,the lawyers,"were, eager just, eager as",the judge,True,92.3,0.923,0.714,0.444,69.4
144,the lawyers,wrap to wrap,it,False,79.4,0.794,0.0,0.0,26.5
145,Boyer,headed for in,Wall Street,True,92.5,0.925,0.857,1.0,92.7
145,Boyer,headed for in,1980,False,80.0,0.8,0.0,0.0,26.7
145,Swanson,headed for in,Wall Street,True,93.0,0.93,0.857,1.0,92.9
145,Swanson,headed for in,1980,False,81.2,0.812,0.0,0.0,27.1
145,Their laboratory credentials,in,1980,False,65.8,0.658,0.0,0.0,21.9
145,Boyer,established,Boyer Swanson,False,62.0,0.62,0.0,0.0,20.7
145,Boyer,"headed, headed for",Wall Street,False,80.6,0.806,0.0,0.0,26.9
145,Boyer,headed in,1980,False,71.4,0.714,0.0,0.0,23.8
146,Japan 's No. 111 4.6 % bond,ended at,the day on brokers screens,True,90.9,0.909,0.75,1.0,88.6
146,Japan 's No. 111 4.6 % bond,ended at,95.11,False,71.7,0.717,0.0,0.0,23.9
146,Japan 's No. 111 4.6 % bond,to yield,to yield 5.43 %,False,65.7,0.657,0.0,0.0,21.9
146,Japan 's No. 111 4.6 % bond,to yield,5.43 %,False,67.2,0.672,0.0,0.0,22.4
146,Japan 's No. 111 4.6 % bond,is,due,False,76.2,0.762,0.0,0.0,25.4
146,Japan 's No. 111 4.6 % bond,due,1998,False,83.7,0.837,0.0,0.0,27.9
146,Japan 's No. 111 4.6 % bond,yield,5.43 % to,False,67.2,0.672,0.0,0.0,22.4
146,Japan 's No. 111 4.6 % bond due 1998,ended at,the day on brokers screens,True,97.9,0.979,0.875,0.938,93.1
146,Japan 's No. 111 4.6 % bond,ended due ended,the day,False,89.1,0.891,0.0,0.0,29.7
146,Japan 's No. 111 4.6 % bond,the day on,brokers screens,False,87.8,0.878,0.0,0.0,29.3
146,Japan 's No. 111 4.6 % bond,ended at,95.11,False,71.7,0.717,0.0,0.0,23.9
146,Japan 's No. 111 4.6 % bond,yield to yield,5.43 %,False,65.7,0.657,0.0,0.0,21.9
147,He,accused,Dow Jones,True,100.0,1.0,1.0,1.0,100.0
147,He,using,unfair means,False,76.9,0.769,0.0,0.0,25.6
147,He,to obtain at,the stock,False,64.0,0.64,0.0,0.0,21.3
147,He,obtain at,an unfair price,False,69.2,0.692,0.0,0.0,23.1
147,He,accused,Dow Jones,True,100.0,1.0,1.0,1.0,100.0
147,He,"accused of, of using",unfair means,False,79.0,0.79,0.0,0.0,26.3
147,He,"obtain to, using obtain",the stock,False,69.0,0.69,0.0,0.0,23.0
147,He,obtain at,an unfair price,False,69.2,0.692,0.0,0.0,23.1
148,They,'re getting,some major wins,True,91.4,0.914,0.75,1.0,88.8
148,she,'re getting,some major wins,False,80.6,0.806,0.0,0.0,26.9
148,she,added,some major wins,False,70.4,0.704,0.0,0.0,23.5
149,Armstrong World Industries Inc.,agreed in,principle,False,77.3,0.773,0.0,0.0,25.8
149,Armstrong World Industries Inc.,to sell,its carpet operations,False,85.9,0.859,0.0,0.0,28.6
149,Armstrong World Industries Inc.,to sell,to Shaw Industries Inc,False,74.7,0.747,0.0,0.0,24.9
149,Armstrong World Industries Inc.,"agreed, agreed in",principle,False,72.9,0.729,0.0,0.0,24.3
149,Armstrong World Industries Inc.,"sell to, agreed sell",its carpet operations,True,90.3,0.903,0.615,1.0,83.9
149,Armstrong World Industries Inc.,sell to,Shaw Industries Inc,False,72.4,0.724,0.0,0.0,24.1
150,traders,buy In,stock - index arbitrage,False,76.0,0.76,0.0,0.0,25.3
150,traders,sell,large amounts of stocks,True,100.0,1.0,0.5,1.0,83.3
150,traders,buy to sell,offsetting trades in stock - index futures and options,False,76.2,0.762,0.0,0.0,25.4
150,traders,buy In,stock - index arbitrage,False,76.0,0.76,0.0,0.0,25.3
150,traders,"buy, buy sell",large amounts,False,77.1,0.771,0.0,0.0,25.7
150,traders,large amounts of,stocks,True,93.9,0.939,0.357,1.0,76.5
150,traders,sell with,offsetting trades,False,74.5,0.745,0.0,0.0,24.8
150,traders,offsetting trades in,stock - index futures,False,70.4,0.704,0.0,0.0,23.5
151,Interstate / Johnson Lane Inc.,adds,"70 people -- 60 of them in retail -- to its 1,300 - member staff",True,90.7,0.907,0.882,0.381,72.3
151,70 people,is,"60 of them in retail -- to its 1,300 - member staff",False,70.7,0.707,0.0,0.0,23.6
151,Interstate / Johnson Lane Inc.,adds,this year,True,90.0,0.9,0.636,1.0,84.5
151,70 people,70 people,"60 of them in retail -- to its 1,300 - member staff of",False,63.7,0.637,0.0,0.0,21.2
151,Interstate / Johnson Lane Inc.,adds,70 people,True,100.0,1.0,0.412,1.0,80.4
151,Interstate / Johnson Lane Inc.,"adds, 60 of",them,False,87.0,0.87,0.0,0.0,29.0
151,Interstate / Johnson Lane Inc.,60 in,retail,False,87.8,0.878,0.0,0.0,29.3
151,Interstate / Johnson Lane Inc.,60 to,"its 1,300 - member staff",False,89.6,0.896,0.0,0.0,29.9
152,Eastern,are in,"the final , delicate stages of negotiating a second reorganization plan to pay off the airline 's debts",True,99.1,0.991,1.0,0.286,75.9
152,its creditors,are in,"the final , delicate stages of negotiating a second reorganization plan to pay off the airline 's debts",True,99.2,0.992,1.0,0.318,77.0
152,Eastern,negotiating,a second reorganization plan to pay off the airline 's debts,True,97.6,0.976,0.684,0.538,73.3
152,a second reorganization plan,to pay off,the airline 's debts,False,83.3,0.833,0.0,0.0,27.8
152,Eastern,are,Eastern its creditors,False,77.9,0.779,0.0,0.0,26.0
152,Eastern,are in,"the final , delicate stages",False,89.5,0.895,0.0,0.0,29.8
152,Eastern,"the final , delicate stages of, of negotiating",a second reorganization plan,True,93.4,0.934,0.579,0.462,65.8
152,Eastern,"pay to, a second reorganization plan pay, pay off",the airline 's debts,False,84.0,0.84,0.0,0.0,28.0
153,Trek,made,only traditional road bikes,False,87.1,0.871,0.0,0.0,29.0
153,Trek,did not take,a rocket scientist,False,69.6,0.696,0.0,0.0,23.2
153,it,did not take,a rocket scientist,False,73.3,0.733,0.0,0.0,24.4
153,it,to change in,a road bike,False,62.7,0.627,0.0,0.0,20.9
153,it,made,only traditional road bikes,False,77.1,0.771,0.0,0.0,25.7
153,it,change in,a mountain bike,False,57.1,0.571,0.0,0.0,19.0
153,Trek 's president,made,only traditional road bikes,False,85.7,0.857,0.0,0.0,28.6
153,Trek 's president,is,Dick Burke,False,46.0,0.46,0.0,0.0,15.3
153,Trek,made previously made,only traditional road bikes,True,95.0,0.95,1.0,0.875,94.2
153,Trek,take n't,it,False,36.1,0.361,0.0,0.0,12.0
153,Trek,made take,a rocket scientist,False,62.9,0.629,0.0,0.0,21.0
153,Trek,"change to, take change",a road bike,False,58.9,0.589,0.0,0.0,19.6
153,Trek,change into,a mountain bike,False,59.1,0.591,0.0,0.0,19.7
153,Trek 's president Dick Burke,says,Dick Burke,False,48.6,0.486,0.0,0.0,16.2
154,Charles O. Givens,bred,Tennessee Walking Horses,False,72.3,0.723,0.0,0.0,24.1
154,son,bred,Tennessee Walking Horses,False,68.9,0.689,0.0,0.0,23.0
154,Charles O. Givens,bred,six years,False,55.8,0.558,0.0,0.0,18.6
154,son,bred,six years,False,45.3,0.453,0.0,0.0,15.1
154,Charles O. Givens,raised,cattle,False,62.6,0.626,0.0,0.0,20.9
154,son,raised,cattle,False,50.8,0.508,0.0,0.0,16.9
154,Charles O. Givens,not made on,a profit,False,63.2,0.632,0.0,0.0,21.1
154,son,not made on,a profit,False,54.1,0.541,0.0,0.0,18.0
154,Charles O. Givens,bred to raised,four,False,62.7,0.627,0.0,0.0,20.9
154,son,bred to raised,four,False,50.0,0.5,0.0,0.0,16.7
154,Charles O. Givens,made on,either,False,51.9,0.519,0.0,0.0,17.3
154,son,made on,either,False,38.9,0.389,0.0,0.0,13.0
154,Charles O. Givens,Charles O. Givens of,Charles O. Givens son,False,61.4,0.614,0.0,0.0,20.5
154,Charles O. Givens,son of,"Mount Vernon , Ind. - investment broker",False,79.5,0.795,0.0,0.0,26.5
154,Charles O. Givens,bred,a former stable owner,False,64.6,0.646,0.0,0.0,21.5
154,Charles O. Givens,bred for,Tennessee Walking Horses,False,76.1,0.761,0.0,0.0,25.4
154,Charles O. Givens,bred raised,six years,False,61.3,0.613,0.0,0.0,20.4
154,Charles O. Givens,raised for,cattle,False,68.0,0.68,0.0,0.0,22.7
154,Charles O. Givens,made never,four,False,56.9,0.569,0.0,0.0,19.0
154,Charles O. Givens,raised made,a profit,False,69.6,0.696,0.0,0.0,23.2
154,Charles O. Givens,"made on, on either",either,False,52.1,0.521,0.0,0.0,17.4
155,Mr. Baker,heads,the Kentucky Association of Science Educators and Skeptics,True,100.0,1.0,1.0,1.0,100.0
155,Mr. Baker,heads,the Kentucky Association of Science Educators and Skeptics,True,100.0,1.0,1.0,1.0,100.0
156,Declining issues,outnumbered,advancers,False,87.4,0.874,0.0,0.0,29.1
156,Declining issues,were to outnumbered,349,False,78.7,0.787,0.0,0.0,26.2
156,224 issues,were,unchanged,False,37.8,0.378,0.0,0.0,12.6
156,224 issues,outnumbered,advancers,False,74.1,0.741,0.0,0.0,24.7
156,Declining issues,outnumbered,551 to,False,83.3,0.833,0.0,0.0,27.8
156,Declining issues,outnumbered,advancers,False,87.4,0.874,0.0,0.0,29.1
156,Declining issues,"outnumbered, outnumbered to",349,False,72.2,0.722,0.0,0.0,24.1
157,such a sale,reassure,its investors,False,76.4,0.764,0.0,0.0,25.5
157,Armstrong,reassure,its investors,True,100.0,1.0,1.0,1.0,100.0
157,Armstrong,deter,"the Belzbergs , who own a 9.85 % stake in the Lancaster , Pa. , company",False,85.5,0.855,0.0,0.0,28.5
157,the Belzbergs,own,"a 9.85 % stake in the Lancaster , Pa. , company",True,100.0,1.0,0.846,0.5,78.2
157,Lancaster,is,Pa.,False,39.0,0.39,0.0,0.0,13.0
157,Armstrong,help Moreover help reassure,its investors,False,77.1,0.771,0.0,0.0,25.7
157,Armstrong,reassure deter,the Belzbergs,False,86.6,0.866,0.0,0.0,28.9
157,Armstrong,own,a 9.85 % stake,False,70.0,0.7,0.0,0.0,23.3
157,Armstrong,a 9.85 % stake in,Pa.,False,60.3,0.603,0.0,0.0,20.1
158,He,showed up,a carpenter 's level,True,93.0,0.93,0.875,1.0,93.5
158,He,measured,every surface,False,83.3,0.833,0.0,0.0,27.8
158,He,was caused,the apparent shrinkage,False,79.5,0.795,0.0,0.0,26.5
158,the apparent shrinkage,was caused by,the perspective,True,100.0,1.0,1.0,1.0,100.0
158,He,"showed, showed up, showed with",a carpenter 's level,False,82.6,0.826,0.0,0.0,27.5
158,He,"measured carefully, showed measured",every surface,False,80.5,0.805,0.0,0.0,26.8
158,the apparent shrinkage,measured showed caused by,the perspective,False,87.7,0.877,0.0,0.0,29.2
159,A cafeteria,located on,the sixth floor,True,90.5,0.905,0.778,1.0,89.4
159,A cafeteria,"located, located also located, located on",the sixth floor,False,76.5,0.765,0.0,0.0,25.5
159,A cafeteria,"located, chapel on",the 14th floor,False,82.9,0.829,0.0,0.0,27.6
159,A cafeteria,hall on,the 15th floor,False,67.6,0.676,0.0,0.0,22.5
160,A casting director,told,Scott,False,72.2,0.722,0.0,0.0,24.1
160,he,'d met,him,True,100.0,1.0,0.222,1.0,74.1
160,he,was casting,the `` G.I. Joe '' cartoon,True,95.3,0.953,0.5,0.889,78.1
160,he,told,Scott,False,38.5,0.385,0.0,0.0,12.8
160,A casting director,before,a week,False,61.3,0.613,0.0,0.0,20.4
160,A casting director,told_that,that he had wished that he 'd met him a week before,False,87.0,0.87,0.0,0.0,29.0
160,A casting director,A casting director at,the time,False,76.1,0.761,0.0,0.0,25.4
160,A casting director,told,Scott,False,72.2,0.722,0.0,0.0,24.1
160,A casting director,wished,he,False,67.6,0.676,0.0,0.0,22.5
160,A casting director,met,he,False,70.6,0.706,0.0,0.0,23.5
160,A casting director,met,him,False,66.7,0.667,0.0,0.0,22.2
160,he,"met before casting, casting for",the `` G.I. Joe '' cartoon,False,77.4,0.774,0.0,0.0,25.8
161,the Samaritan ethnonym,derived to According,Samaritan tradition,False,67.3,0.673,0.0,0.0,22.4
161,the Samaritan ethnonym,derived from,the region of Samaria,True,94.2,0.942,0.8,0.889,87.7
161,they,were,the `` Guardians '' of the true Israelite religion,True,100.0,1.0,0.7,0.818,83.9
161,the fact,were,the `` Guardians '' of the true Israelite religion,True,95.2,0.952,0.7,0.75,80.1
161,the Samaritan ethnonym,"derived According, According to, derived however",Samaritan tradition,False,56.7,0.567,0.0,0.0,18.9
161,the Samaritan ethnonym,"derived not derived, derived from",the region,False,76.3,0.763,0.0,0.0,25.4
161,the Samaritan ethnonym,the region of,Samaria,False,81.5,0.815,0.0,0.0,27.2
161,the Samaritan ethnonym,derived from,the fact,True,100.0,1.0,0.353,1.0,78.4
161,the Samaritan ethnonym,the `` Guardians,they,False,70.3,0.703,0.0,0.0,23.4
161,the Samaritan ethnonym,the `` Guardians of,the true Israelite religion,False,87.8,0.878,0.0,0.0,29.3
162,Applying,Applying,this technique,False,65.9,0.659,0.0,0.0,22.0
162,Applying,facilitates,the connection of the center of the foot with the lower abdomen,True,91.8,0.918,0.833,0.429,72.7
163,the lower river,had As,a result,False,55.3,0.553,0.0,0.0,18.4
163,the lower river,had to dredged in,two years,False,85.1,0.851,0.0,0.0,28.4
163,the lower river,be dredged in,two years,False,80.4,0.804,0.0,0.0,26.8
163,times,times,three,False,41.9,0.419,0.0,0.0,14.0
163,the lower river,had As,a result,False,55.3,0.553,0.0,0.0,18.4
163,the lower river,"had, dredged to, had dredged, dredged in",two years,False,72.6,0.726,0.0,0.0,24.2
164,Barbara fought,fought,Barbara,False,73.1,0.731,0.0,0.0,24.4
164,Barbara fought,"fought however unable, leave to, unable leave, leave behind",her vigilante life,False,69.0,0.69,0.0,0.0,23.0
164,Barbara fought,fought,a mugger,False,86.8,0.868,0.0,0.0,28.9
164,Barbara fought,"miscarried ultimately, fought miscarried",her child,False,75.0,0.75,0.0,0.0,25.0
165,Chevalier,fulfilled,his promise,True,100.0,1.0,0.571,1.0,85.7
165,Chevalier,erecting,a shrine dedicated to the honour of Mary under the title of `` Our Lady of the Sacred Heart '',True,90.8,0.908,0.875,0.591,79.1
165,a shrine,dedicated to in,the honour of Mary,True,96.4,0.964,1.0,0.778,91.4
165,a shrine,dedicated to in,the honour of Mary,True,96.4,0.964,1.0,0.778,91.4
165,a shrine,dedicated to in under,the title of `` Our Lady of the Sacred Heart '',True,96.0,0.96,0.75,0.765,82.5
165,Chevalier,fulfilled,the following year by,False,83.5,0.835,0.0,0.0,27.8
165,Chevalier,fulfilled,his promise,True,100.0,1.0,0.571,1.0,85.7
165,Chevalier,"fulfilled, fulfilled by, by erecting",a shrine,False,80.4,0.804,0.0,0.0,26.8
165,Chevalier,"a shrine dedicated, dedicated to",the honour,False,82.1,0.821,0.0,0.0,27.4
165,Chevalier,the honour of,Mary,False,65.6,0.656,0.0,0.0,21.9
165,Chevalier,dedicated under,the title,False,57.4,0.574,0.0,0.0,19.1
165,Chevalier,the title of,Our Lady,False,54.8,0.548,0.0,0.0,18.3
165,Chevalier,Our Lady of,the Sacred Heart '',False,61.9,0.619,0.0,0.0,20.6
166,Citizens for Responsibility and Ethics,filed in,an Ethics Committee complaint against Bond,True,94.2,0.942,0.556,0.923,80.7
166,Citizens for Responsibility and Ethics,filed in,his role in the ouster of Graves,False,77.7,0.777,0.0,0.0,25.9
166,Citizens for Responsibility and Ethics in Washington,filed in,an Ethics Committee complaint against Bond,True,98.5,0.985,0.611,0.8,79.9
166,Citizens for Responsibility and Ethics,Citizens for Responsibility and Ethics in,Washington,False,78.2,0.782,0.0,0.0,26.1
166,Citizens for Responsibility and Ethics,filed,an Ethics Committee complaint,True,91.4,0.914,0.5,1.0,80.5
166,Citizens for Responsibility and Ethics,an Ethics Committee complaint against,Bond,False,89.0,0.89,0.0,0.0,29.7
166,Citizens for Responsibility and Ethics,filed over,his role,False,72.5,0.725,0.0,0.0,24.2
166,Citizens for Responsibility and Ethics,his role in,the ouster,False,68.7,0.687,0.0,0.0,22.9
166,Citizens for Responsibility and Ethics,the ouster of,Graves,False,63.8,0.638,0.0,0.0,21.3
167,the transmitter location,being based in,Tyrone and a smaller signal wattage,False,76.0,0.76,0.0,0.0,25.3
167,it,was in,barely hearable,True,93.6,0.936,1.0,0.8,91.2
167,it,was in,the transmitter location being based in Tyrone and a smaller signal wattage,False,70.2,0.702,0.0,0.0,23.4
167,it,was in,the northern portions of Atlanta beyond the downtown area or even the northern reaches of Fulton or DeKalb Counties,False,68.3,0.683,0.0,0.0,22.8
167,it,as was,as it was a rimshot to the southwest of the city,False,87.4,0.874,0.0,0.0,29.1
167,it,was,a rimshot to the southwest of the city,True,100.0,1.0,1.0,0.4,80.0
167,it,"was Due, Due to, the transmitter location based, based in",Tyrone a smaller signal wattage,False,72.6,0.726,0.0,0.0,24.2
167,it,"was, hearable barely, was in",the northern portions,False,84.7,0.847,0.0,0.0,28.2
167,it,the northern portions of,Atlanta,False,75.3,0.753,0.0,0.0,25.1
167,it,the northern portions beyond,the downtown area,False,74.2,0.742,0.0,0.0,24.7
167,it,even the northern reaches of,Fulton DeKalb Counties,False,79.0,0.79,0.0,0.0,26.3
167,it,"was a rimshot, a rimshot to",the southwest,False,80.9,0.809,0.0,0.0,27.0
167,it,the southwest of,the city,False,76.7,0.767,0.0,0.0,25.6
168,some services,run in,the morning and evening rush,False,74.1,0.741,0.0,0.0,24.7
168,some services,run in,hours,False,72.1,0.721,0.0,0.0,24.0
168,some services,run During,hours,False,70.8,0.708,0.0,0.0,23.6
168,some services,"run, direct to, to from",Paddington Reading,False,83.3,0.833,0.0,0.0,27.8
169,the University,banned From,"smoking on any of its property , including inside and outside buildings in areas that were once designated as smoking areas",False,79.5,0.795,0.0,0.0,26.5
169,the University,banned From,the start of the first semester of 2010,True,94.3,0.943,0.9,0.333,72.5
169,the University,including,inside and outside buildings in areas that were once designated as smoking areas,True,90.6,0.906,0.923,0.312,71.4
169,areas,were designated as,that,False,69.4,0.694,0.0,0.0,23.1
169,areas,designated as,smoking areas,False,86.8,0.868,0.0,0.0,28.9
169,the start,of,the first semester of 2010 of the first semester of 2010,False,71.3,0.713,0.0,0.0,23.8
169,the University,"banned From, the start of banned",smoking,False,74.5,0.745,0.0,0.0,24.8
169,the University,smoking on,any,False,89.7,0.897,0.0,0.0,29.9
169,the University,any of,its property,False,79.1,0.791,0.0,0.0,26.4
169,the University,smoking including,inside and outside buildings,False,76.6,0.766,0.0,0.0,25.5
169,the University,inside and outside buildings in,areas,False,70.7,0.707,0.0,0.0,23.6
169,the University,"designated, designated once designated, designated as",smoking areas,False,67.5,0.675,0.0,0.0,22.5
170,directed Fr,"found to, directed found, a monastery of, his order in, found in",1873,False,0.0,0.0,0.0,0.0,0.0
171,He,finds as,himself,True,91.4,0.914,0.5,0.75,72.1
171,He,finds in,a desert,False,83.3,0.833,0.0,0.0,27.8
171,He,finds as,a group of Neo Arcadians,False,71.2,0.712,0.0,0.0,23.7
171,He,surround,him,False,52.0,0.52,0.0,0.0,17.3
171,He,ending,the game,False,60.7,0.607,0.0,0.0,20.2
171,He,ending,ending the game,False,66.7,0.667,0.0,0.0,22.2
171,He,finds,himself,True,100.0,1.0,0.5,1.0,83.3
171,He,finds in,a desert,False,83.3,0.833,0.0,0.0,27.8
171,He,finds as,a group,False,55.3,0.553,0.0,0.0,18.4
171,He,a group of,Neo Arcadians,False,81.2,0.812,0.0,0.0,27.1
171,He,surround,him,False,52.0,0.52,0.0,0.0,17.3
171,He,ending,the game,False,60.7,0.607,0.0,0.0,20.2
172,He,played in,Perker,True,91.4,0.914,0.333,0.75,66.6
172,He,played in,the 1985 adaptation of `` The Pickwick Papers '',True,94.6,0.946,0.75,0.583,76.0
172,He,played,Perker,True,100.0,1.0,0.25,1.0,75.0
172,He,played in,the 1985 adaptation,True,90.1,0.901,0.5,1.0,80.0
172,He,the 1985 adaptation of,The Pickwick Papers '',False,82.8,0.828,0.0,0.0,27.6
173,He,represented,"the riding of Nickel Belt in the Sudbury , Ontario area",True,100.0,1.0,1.0,0.538,84.6
173,He,represented,the riding,False,76.9,0.769,0.0,0.0,25.6
173,He,the riding of,Nickel Belt,False,82.4,0.824,0.0,0.0,27.5
173,He,the riding in,"the Sudbury , Ontario area",False,76.1,0.761,0.0,0.0,25.4
174,He,buried in,the Abbey of the Psalms mausoleum,True,95.8,0.958,0.615,1.0,85.8
174,He,buried at,the Hollywood Forever Cemetery,True,95.6,0.956,0.875,1.0,94.4
174,He,"buried, buried in",the Abbey,False,55.0,0.55,0.0,0.0,18.3
174,He,the Abbey of,the Psalms mausoleum,False,83.7,0.837,0.0,0.0,27.9
174,He,buried at,the Hollywood Forever Cemetery,True,95.6,0.956,0.875,1.0,94.4
175,Aiseau,was,"a village dedicated to agriculture , logging , but also to the industry",False,72.9,0.729,0.0,0.0,24.3
175,a village,dedicated to,agriculture,True,94.4,0.944,0.625,1.0,85.6
175,a village,dedicated,agriculture,False,89.9,0.899,0.0,0.0,30.0
175,Aiseau,dedicated,agriculture,False,88.9,0.889,0.0,0.0,29.6
175,Aiseau,"was Historically was a village, a village dedicated, dedicated to",agriculture,False,81.7,0.817,0.0,0.0,27.2
175,Aiseau,"dedicated logging, but also, logging to",the industry,False,67.4,0.674,0.0,0.0,22.5
176,Hofmann,was,a below-average high school student,True,100.0,1.0,0.667,1.0,88.9
176,Hofmann,had,"many hobbies including magic , electronics , chemistry , and stamp and coin collecting",False,68.5,0.685,0.0,0.0,22.8
176,he,had,"many hobbies including magic , electronics , chemistry , and stamp and coin collecting",False,66.2,0.662,0.0,0.0,22.1
176,he,was,a below-average high school student,True,100.0,1.0,0.556,1.0,85.2
176,he,including,"magic , electronics , chemistry , and stamp and coin collecting",False,55.7,0.557,0.0,0.0,18.6
176,he,including,"electronics , chemistry , and stamp and coin collecting",False,58.8,0.588,0.0,0.0,19.6
176,he,including,"chemistry , and stamp and coin collecting",False,65.9,0.659,0.0,0.0,22.0
176,he,including,stamp and coin collecting,False,80.6,0.806,0.0,0.0,26.9
176,he,including,coin collecting,True,91.8,0.918,0.75,1.0,88.9
176,Hofmann,was a below-average high school student,he,True,96.9,0.969,0.667,0.875,83.7
176,Hofmann,was had,many hobbies,True,92.3,0.923,0.429,0.8,71.7
176,Hofmann,many hobbies including,magic,True,94.7,0.947,0.429,0.8,72.5
177,BAE Systems,stated in,pressure campaigns from various human rights groups,False,76.4,0.764,0.0,0.0,25.5
177,BAE Systems,produces,land mines or cluster bombs,False,87.0,0.87,0.0,0.0,29.0
177,BAE Systems,produces,cluster bombs,False,87.2,0.872,0.0,0.0,29.1
177,it,produces,land mines or cluster bombs,False,83.8,0.838,0.0,0.0,27.9
177,it,produces,cluster bombs,False,83.3,0.833,0.0,0.0,27.8
177,BAE Systems,stated_that,it no longer produces land mines or cluster bombs,False,75.2,0.752,0.0,0.0,25.1
177,BAE Systems,"stated However, stated after, pressure campaigns from",various human rights groups,False,74.5,0.745,0.0,0.0,24.8
177,BAE Systems,stated recently stated,it,False,51.9,0.519,0.0,0.0,17.3
